period,class,group,reference_support,target_support,accepted_updates,accepted_rate,static_f1,caps_f1,delta_f1,static_recall,caps_recall,delta_recall
M-2022-10,145,stable,2224,1504,1491,0.9913563829787234,0.9933377748167888,0.9933422103861518,4.435569363026026e-06,0.9913563829787234,0.9920212765957447,0.0006648936170212671
M-2022-10,146,other,4793,5568,2651,0.47611350574712646,0.8601588418618679,0.8813258360461675,0.02116699418429968,0.7683189655172413,0.8022629310344828,0.03394396551724144
M-2022-10,147,other,2203,801,18,0.02247191011235955,0.23741007194244604,0.24890446976336547,0.011494397820919433,0.1647940074906367,0.1772784019975031,0.01248439450686642
M-2022-10,148,other,6812,5342,3340,0.6252339947585174,0.8454461821527139,0.8409939018840448,-0.004452280268669173,0.8601647323099962,0.8648446274803444,0.0046798951703481695
M-2022-10,149,other,74194,56482,5264,0.09319783293792713,0.6771476105384541,0.6841442990992622,0.006996688560808151,0.6809780106936724,0.6690095959774796,-0.01196841471619281
M-2022-10,150,other,2305,1195,503,0.42092050209205023,0.6769073220686124,0.6956521739130435,0.018744851844431087,0.5531380753138075,0.5824267782426779,0.029288702928870314
M-2022-10,151,other,2021,2077,746,0.3591718825228695,0.7927653083460449,0.7827017769214301,-0.010063531424614802,0.8757823784304285,0.8801155512758787,0.004333172845450206
M-2022-10,152,other,1673,618,428,0.6925566343042071,0.9511609287429944,0.9529880478087649,0.0018271190657704883,0.9611650485436893,0.9676375404530745,0.006472491909385147
M-2022-10,153,other,70973,90325,18252,0.20207030168834764,0.8333115988456152,0.8254443813098702,-0.007867217535745041,0.8135732078605037,0.7961140326598395,-0.0174591752006642
M-2022-10,154,other,2978,3149,273,0.08669418863131152,0.5926331145149526,0.5991653057521321,0.006532191237179519,0.51603683709114,0.5242934264845983,0.008256589393458302
M-2022-10,155,other,11183,9885,1574,0.1592311583206879,0.6674182638105975,0.668925990530775,0.0015077267201774047,0.6887202832574608,0.678907435508346,-0.00981284774911484
M-2022-10,156,other,32897,24907,10641,0.42722929296984785,0.8191609244240823,0.8157759128386337,-0.003385011585448572,0.8901513630706227,0.8898301682258,-0.0003211948448227364
M-2022-10,157,other,2075,1745,1154,0.6613180515759313,0.5124229775392566,0.46730632551528073,-0.045116652023975856,0.7386819484240688,0.7535816618911175,0.01489971346704877
M-2022-10,158,other,12544,11346,4524,0.3987308302485457,0.7712810261535898,0.7750228804393045,0.0037418542857146075,0.8161466596157236,0.8209941829719725,0.0048475233562488285
M-2022-10,159,other,3182,2457,352,0.14326414326414327,0.4241307851715404,0.43980738362760835,0.015676598456067947,0.37484737484737485,0.3903133903133903,0.015466015466015448
M-2022-10,160,other,1553,2407,923,0.3834648940589946,0.6225644248900063,0.6053853296193129,-0.01717909527069339,0.8230162027420025,0.8126298296634815,-0.010386373078520972
M-2022-10,161,other,3031,929,703,0.7567276641550054,0.9091967403958091,0.9099360836722835,0.0007393432764744023,0.8406889128094726,0.8428417653390743,0.0021528525296017342
M-2022-10,162,other,486,255,46,0.1803921568627451,0.5107212475633528,0.4810126582278481,-0.029708589335504687,0.5137254901960784,0.5215686274509804,0.007843137254902044
M-2022-10,163,other,3156,2116,23,0.010869565217391304,0.06549465701482247,0.06307850531367844,-0.002416151701144037,0.04489603024574669,0.043478260869565216,-0.0014177693761814741
M-2022-10,164,bad,3315,2237,550,0.24586499776486365,0.24369822748730738,0.27544226745291994,0.031744039965612564,0.6115333035315155,0.6472954850245864,0.03576218149307098
M-2022-10,165,other,5176,6592,7966,1.2084344660194175,0.7620214752567693,0.7578800719800314,-0.004141403276737954,0.9904429611650486,0.9902912621359223,-0.0001516990291262621
M-2022-10,166,other,2317,3035,151,0.04975288303130148,0.5394108280254777,0.5226816539542353,-0.016729174071242414,0.4464579901153213,0.428995057660626,-0.017462932454695268
M-2022-10,167,other,668,125,15,0.12,0.14016172506738545,0.1409921671018277,0.0008304420344422414,0.208,0.216,0.008000000000000007
M-2022-10,168,other,3924,4172,1055,0.2528763183125599,0.7462588028169014,0.7505316172355904,0.004272814418688986,0.8127996164908916,0.8036912751677853,-0.00910834132310634
M-2022-10,169,other,2891,2044,399,0.1952054794520548,0.863400316098442,0.8765177548682703,0.013117438769828293,0.9354207436399217,0.9359099804305284,0.0004892367906067507
M-2022-10,170,other,3774,3079,1257,0.4082494316336473,0.6647194465795542,0.671437461107654,0.006718014528099836,0.7021760311789542,0.7008769080870413,-0.0012991230919129348
M-2022-10,171,other,7082,7488,1539,0.20552884615384615,0.6967254408060454,0.6947922686701342,-0.0019331721359111542,0.7387820512820513,0.7224893162393162,-0.016292735042735096
M-2022-10,172,other,7688,8866,2638,0.29754116850891044,0.7641271745650869,0.8103617377257255,0.046234563160638564,0.7183622828784119,0.7921272276110985,0.07376494473268669
M-2022-10,173,other,4960,1393,601,0.4314429289303661,0.7361853832442068,0.7644754026991728,0.02829001945496601,0.592964824120603,0.6302943287867911,0.03732950466618812
M-2022-10,174,bad,4246,2702,3,0.0011102886750555144,0.0,0.0,0.0,0.0,0.0,0.0
M-2022-10,175,other,50628,36003,6938,0.19270616337527427,0.6323935166767193,0.6266701258269555,-0.00572339084976381,0.6843596366969419,0.6709163125295114,-0.013443324167430437
M-2022-10,176,other,4309,3404,1519,0.4462397179788484,0.5983471074380166,0.5976694649793259,-0.0006776424586906193,0.6912455934195064,0.7006462984723855,0.009400705052879044
M-2022-10,177,other,1540,1613,1134,0.7030378177309361,0.5935150375939849,0.5996750986307728,0.0061600610367879005,0.7830130192188469,0.800991940483571,0.017978921264724113
M-2022-12,0,other,1414,950,444,0.4673684210526316,0.8807339449541285,0.8924905456509995,0.011756600696871011,0.8589473684210527,0.8694736842105263,0.010526315789473606
M-2022-12,1,other,10792,3117,1051,0.3371831889637472,0.7320779649818302,0.7488418266048974,0.0167638616230672,0.7109400064164261,0.726018607635547,0.015078601219120968
M-2022-12,2,other,7583,3678,1168,0.31756389342033714,0.47664695084642056,0.46157033354050137,-0.015076617305919193,0.6353996737357259,0.6057640021750952,-0.02963567156063074
M-2022-12,3,other,1593,743,671,0.9030955585464334,0.9085173501577287,0.8469626168224299,-0.06155473333529882,0.9690444145356663,0.9757738896366084,0.006729475100942128
M-2022-12,4,other,3737,869,734,0.8446490218642118,0.7423423423423423,0.7220530665506742,-0.02028927579166806,0.9482163406214039,0.9551208285385501,0.0069044879171461515
M-2022-12,5,bad,2093,1080,876,0.8111111111111111,0.4354605833092694,0.4661525278491859,0.030691944539916527,0.6981481481481482,0.7555555555555555,0.05740740740740735
M-2022-12,6,bad,2729,1684,285,0.16923990498812352,0.44360902255639095,0.42309124767225326,-0.020517774884137696,0.3503562945368171,0.33729216152019004,-0.013064133016627066
M-2022-12,7,other,36,33,8,0.24242424242424243,0.125,0.11678832116788321,-0.008211678832116792,0.21212121212121213,0.24242424242424243,0.030303030303030304
M-2022-12,8,stable,1574,1142,677,0.5928196147110333,0.8680459770114942,0.8645454545454545,-0.0035005224660397127,0.8266199649737302,0.8327495621716288,0.0061295971978985175
M-2022-12,9,other,1547,910,31,0.03406593406593406,0.23937007874015748,0.29058561897702,0.05121554023686253,0.16703296703296702,0.2153846153846154,0.048351648351648374
M-2022-12,10,bad,2020,1004,27,0.026892430278884463,0.16184971098265896,0.22390317700453857,0.06205346602187961,0.09760956175298804,0.14741035856573706,0.049800796812749015
M-2022-12,11,bad,1685,1749,113,0.06460834762721555,0.22343522561863174,0.2307962118554893,0.007360986236857547,0.1755288736420812,0.18810748999428245,0.012578616352201255
M-2022-12,12,bad,2788,263,74,0.2813688212927757,0.23184357541899442,0.27456258411843876,0.04271900869944434,0.3155893536121673,0.38783269961977185,0.07224334600760457
M-2022-12,13,other,2093,1090,103,0.0944954128440367,0.3990514905149051,0.39392168322618354,-0.005129807288721588,0.5403669724770642,0.618348623853211,0.07798165137614677
M-2022-12,14,bad,10401,5821,30,0.005153753650575503,0.2579329472224488,0.2540633019674936,-0.0038696452549552007,0.271602817385329,0.2551108057034874,-0.016492011681841612
M-2022-12,15,stable,751,715,400,0.5594405594405595,0.8106551475881929,0.7897293546148508,-0.020925792973342072,0.7874125874125875,0.7958041958041958,0.008391608391608352
M-2022-12,16,other,2008,1186,41,0.03456998313659359,0.22592791823561054,0.21850393700787402,-0.00742398122773652,0.17706576728499157,0.18718381112984822,0.01011804384485665
M-2022-12,17,other,10007,8301,6189,0.7455728225514998,0.8305555555555556,0.861306117633178,0.03075056207762239,0.9004939163956149,0.8794121190218046,-0.02108179737381033
M-2022-12,18,other,21926,25658,16205,0.6315768960947853,0.8718385454833535,0.8514789788327849,-0.020359566650568595,0.857822121755398,0.8520929144906072,-0.005729207264790759
M-2022-12,19,other,13185,22936,5727,0.24969480292989188,0.6062648892493284,0.5973681577103973,-0.008896731538931113,0.521494593651901,0.5205354028601326,-0.0009591907917684273
M-2022-12,20,other,1281,1125,427,0.37955555555555553,0.5622798591098302,0.47058823529411764,-0.09169162381571261,0.7804444444444445,0.7928888888888889,0.01244444444444437
M-2022-12,21,other,2620,2095,1480,0.7064439140811456,0.828643216080402,0.8374407582938389,0.00879754221343687,0.7871121718377089,0.843436754176611,0.05632458233890214
M-2022-12,22,other,4636,743,374,0.5033647375504711,0.6884236453201971,0.6845714285714286,-0.0038522167487684555,0.7523553162853297,0.8061911170928667,0.053835800807537026
M-2022-12,23,other,12840,5114,3084,0.6030504497457958,0.8492664236987197,0.8457628684964421,-0.0035035552022776306,0.8885412592882284,0.8947985921001174,0.006257332811889005
M-2022-12,24,other,10253,4154,828,0.19932595089070776,0.5630001569119724,0.637043428242738,0.0740432713307656,0.43187289359653347,0.533220991815118,0.10134809821858448
M-2022-12,25,other,54557,34385,16662,0.48457176094227133,0.8588748146952195,0.8672651490862456,0.0083903343910261,0.8508942852988222,0.8653482623236877,0.014453977024865505
M-2022-12,26,bad,2293,807,26,0.0322180916976456,0.024539877300613498,0.0340993328391401,0.009559455538526603,0.022304832713754646,0.028500619578686492,0.006195786864931847
M-2022-12,27,other,19386,7371,5160,0.7000407000407001,0.9089068825910931,0.9193995873941808,0.010492704803087727,0.8528015194681862,0.8766788766788767,0.02387735721069051
M-2022-12,28,bad,16366,5815,816,0.14032674118658642,0.3217811384162991,0.3226180133217492,0.0008368749054501468,0.26345657781599313,0.2873602751504729,0.02390369733447978
M-2022-12,29,other,29653,30274,8409,0.277763097046971,0.8087042946068944,0.8016142159522518,-0.0070900786546426176,0.7660038316707406,0.7808020083239744,0.014798176653233797
M-2022-12,30,other,8131,645,470,0.7286821705426356,0.8975206611570248,0.9031719532554258,0.005651292098400984,0.8418604651162791,0.8387596899224806,-0.0031007751937984773
M-2022-12,31,other,7973,952,886,0.930672268907563,0.8941747572815534,0.8651685393258427,-0.029006217955710678,0.967436974789916,0.9705882352941176,0.0031512605042016695
M-2022-12,32,other,2331,998,70,0.07014028056112225,0.3008015087223008,0.3381686310063463,0.037367122284045484,0.3196392785571142,0.37374749498997994,0.05410821643286573
M-2022-12,33,other,204,630,16,0.025396825396825397,0.6793206793206793,0.6480558325024925,-0.03126484681818675,0.5396825396825397,0.5158730158730159,-0.023809523809523725
M-2022-12,34,other,588,1240,246,0.19838709677419356,0.5924453280318092,0.6146572104018913,0.022211882370082092,0.4806451612903226,0.5241935483870968,0.043548387096774166
M-2022-12,35,other,875,930,525,0.5645161290322581,0.7747972551466001,0.7639323731997495,-0.010864881946850646,0.667741935483871,0.6559139784946236,-0.011827956989247324
M-2022-12,36,other,826,216,20,0.09259259259259259,0.3619047619047619,0.358974358974359,-0.00293040293040292,0.2638888888888889,0.25925925925925924,-0.00462962962962965
M-2022-12,37,other,1989,866,671,0.7748267898383372,0.9060773480662984,0.8981086028065893,-0.007968745259709031,0.8521939953810623,0.8498845265588915,-0.002309468822170868
M-2022-12,38,bad,77,193,20,0.10362694300518134,0.08968609865470852,0.11063829787234042,0.020952199217631903,0.05181347150259067,0.06735751295336788,0.015544041450777209
M-2022-12,39,other,4388,4483,2499,0.5574392148115102,0.9025587467362924,0.9013226957799706,-0.0012360509563218436,0.9638634842739238,0.9576176667410217,-0.006245817532902098
M-2022-12,40,other,2334,737,324,0.4396200814111262,0.6259808195292066,0.6067019400352733,-0.019278879493933254,0.4871099050203528,0.46675712347354137,-0.020352781546811416
M-2022-12,41,other,2121,1636,572,0.34963325183374083,0.6569659442724458,0.6465542738834664,-0.010411670388979388,0.6485330073349633,0.6680929095354523,0.019559902200488977
M-2022-12,42,other,1839,1444,71,0.04916897506925208,0.40711462450592883,0.5102040816326531,0.10308945712672424,0.2853185595567867,0.3981994459833795,0.11288088642659277
M-2022-12,43,other,2042,1992,356,0.178714859437751,0.7986024457199901,0.7705437698122409,-0.02805867590774913,0.8032128514056225,0.7931726907630522,-0.010040160642570295
M-2022-12,44,stable,2910,1181,1032,0.8738357324301439,0.9479717813051146,0.9434782608695652,-0.004493520435549403,0.9102455546147333,0.9187129551227773,0.008467400508043954
M-2022-12,45,other,2192,1463,216,0.14764183185235816,0.788781163434903,0.7833450952717008,-0.00543606816320219,0.7785372522214627,0.758714969241285,-0.01982228298017774
M-2022-12,46,other,9798,7420,1680,0.22641509433962265,0.6391033964327205,0.6554803399107014,0.01637694347798091,0.630188679245283,0.6133423180592992,-0.016846361185983816
M-2022-12,47,bad,3839,618,7,0.011326860841423949,0.0,0.0,0.0,0.0,0.0,0.0
M-2022-12,48,bad,5001,3361,4,0.0011901219875037191,0.0017709563164108619,0.0017610801291458762,-9.876187264985662e-06,0.0008925914906277894,0.0008925914906277894,0.0
M-2022-12,49,other,40220,31563,14651,0.4641827456198714,0.8421558075999669,0.8401987925686268,-0.001957015031340048,0.8057218895542249,0.7980863669486424,-0.007635522605582423
M-2022-12,50,other,4546,1528,28,0.01832460732984293,0.186155285313377,0.22458943630714603,0.03843415099376904,0.13023560209424084,0.1655759162303665,0.03534031413612565
M-2022-12,51,other,21842,11645,5606,0.48140832975525977,0.8603878116343491,0.9094961729329633,0.04910836129861418,0.9335337054529841,0.9285530270502361,-0.004980678402747962
M-2022-12,52,other,2301,1274,517,0.40580847723704866,0.6664053312426499,0.6588943211733734,-0.007511010069276458,0.6671899529042387,0.6875981161695447,0.020408163265306034
M-2022-12,53,other,9775,5505,2661,0.4833787465940054,0.8221734357848518,0.8320239431350542,0.009850507350202431,0.8163487738419618,0.8079927338782925,-0.008356039963669293
M-2022-12,54,other,6663,5063,170,0.03357693067351373,0.3268134914523333,0.43344334433443343,0.10662985288210014,0.20955954967410625,0.31127789847916254,0.10171834880505629
M-2022-12,55,other,8193,4063,254,0.0625153827221265,0.6650446066504461,0.9401381427475057,0.27509353609705967,0.5045532857494462,0.9045040610386414,0.3999507752891952
M-2022-12,56,bad,10094,12137,14,0.001153497569415836,0.0007871536523929471,0.001271556862433442,0.0004844032100404949,0.00041196341764851283,0.0006591414682376205,0.00024717805058910763
M-2022-12,57,stable,3065,2331,1610,0.6906906906906907,0.9740064446831365,0.9733905579399141,-0.000615886743222327,0.9725439725439725,0.972972972972973,0.0004290004290005145
M-2022-12,58,other,2286,15,1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
M-2022-12,59,stable,13724,6030,5909,0.9799336650082918,0.9851931507982463,0.9830983593041471,-0.0020947914940991907,0.9875621890547264,0.9887230514096186,0.0011608623548922115
M-2022-12,60,other,49622,24845,7585,0.3052928154558261,0.8670687575392039,0.8626734402923636,-0.00439531724684028,0.8679412356610988,0.8646005232441135,-0.003340712416985303
M-2022-12,61,other,19676,10494,4706,0.4484467314655994,0.6124639431139733,0.5847697044725899,-0.02769423864138343,0.870020964360587,0.8777396607585287,0.00771869639794176
M-2022-12,62,stable,15549,11221,8740,0.7788967115230372,0.9274218038262982,0.9130008106839612,-0.014420993142337024,0.9525888958203369,0.9534800819891275,0.0008911861687905809
M-2022-12,63,other,11152,5492,2176,0.39621267297887836,0.6012027349864074,0.5711923019094873,-0.030010433076920084,0.66442097596504,0.6917334304442826,0.027312454479242576
M-2022-12,64,stable,2437,1215,501,0.4123456790123457,0.7903039630627164,0.7862981704943558,-0.004005792568360644,0.8452674897119341,0.831275720164609,-0.013991769547325061
M-2022-12,65,other,3145,2112,1217,0.5762310606060606,0.927449168207024,0.9063416835928684,-0.02110748461415568,0.9502840909090909,0.9507575757575758,0.00047348484848486194
M-2022-12,66,bad,5149,1955,62,0.031713554987212275,0.001658374792703151,0.0014998125234345708,-0.0001585622692685802,0.0010230179028132991,0.0010230179028132991,0.0
M-2022-12,67,other,854,1191,0,0.0,0.1558219178082192,0.2611965811965812,0.10537466338836199,0.1528127623845508,0.32073887489504616,0.16792611251049536
M-2022-12,68,other,7271,2499,1277,0.5110044017607043,0.7406663318265528,0.7389081312881411,-0.0017582005384116917,0.8851540616246498,0.896358543417367,0.011204481792717158
M-2022-12,69,bad,879,1866,17,0.009110396570203644,0.008430913348946136,0.013380909901873328,0.004949996552927192,0.00482315112540193,0.008038585209003215,0.0032154340836012853
M-2022-12,70,other,2642,908,145,0.15969162995594713,0.36075949367088606,0.3751937984496124,0.01443430477872637,0.2511013215859031,0.2665198237885463,0.01541850220264318
M-2022-12,71,other,149408,39434,11539,0.2926155094588426,0.7009773624831083,0.6960028514690157,-0.00497451101409252,0.8484556474108638,0.8665618501800477,0.018106202769183954
M-2022-12,72,other,17880,5765,1550,0.2688638334778838,0.49422234981698127,0.4700803612937504,-0.02414198852323085,0.5972246313963573,0.6138768430182133,0.01665221162185604
M-2022-12,73,other,29211,8821,5706,0.646865434757964,0.8796707462363262,0.8740921380480305,-0.005578608188295697,0.9207572837546764,0.934587915202358,0.013830631447681596
M-2022-12,74,other,9210,2294,471,0.2053182214472537,0.5352180162913273,0.47946963216424293,-0.05574838412708433,0.486922406277245,0.488666085440279,0.0017436791630340287
M-2022-12,75,other,28060,6807,1168,0.17158807110327604,0.4022364217252396,0.4035608308605341,0.0013244091352945242,0.36991332451887765,0.3696195093286323,-0.0002938151902453501
M-2022-12,76,stable,10523,2683,1532,0.571002609019754,0.8810229799851742,0.8903128533735394,0.009289873388365177,0.8859485650391353,0.8803578084234066,-0.00559075661572872
M-2022-12,77,other,81932,17960,3072,0.1710467706013363,0.7427868015732428,0.7335723558138098,-0.009214445759433088,0.6887527839643652,0.6607461024498886,-0.028006681514476606
M-2022-12,78,other,48009,10246,6529,0.6372242826468866,0.748072353426119,0.7482255898714751,0.0001532364453561419,0.7527815732968963,0.7613702908452079,0.008588717548311586
M-2022-12,79,other,25102,7528,1965,0.26102550478214664,0.7017907355335208,0.6855038701435335,-0.01628686538998725,0.6299149840595112,0.6058714133900106,-0.02404357066950058
M-2022-12,80,other,6096,1055,69,0.06540284360189573,0.31480241125251174,0.3359804520464264,0.021178040793914665,0.22274881516587677,0.26066350710900477,0.03791469194312799
M-2022-12,81,other,7217,2122,1672,0.7879359095193214,0.9364595545134818,0.9265882352941176,-0.009871319219364239,0.9410933081998115,0.9278982092365693,-0.013195098963242224
M-2022-12,82,other,79609,27579,5652,0.2049385401936256,0.7796960806439479,0.758425520967327,-0.021270559676620948,0.7516226114072302,0.6948040175495849,-0.056818593857645316
M-2022-12,83,other,24502,19531,9302,0.4762684962367518,0.91312422616591,0.9123019477242911,-0.0008222784416189732,0.9062516000204802,0.925707849060468,0.019456249039987772
M-2022-12,84,other,2397,1057,817,0.7729422894985809,0.8721951219512195,0.8675274988043998,-0.004667623146819677,0.8457899716177862,0.8580889309366131,0.012298959318826852
M-2022-12,85,other,2080,350,184,0.5257142857142857,0.7124087591240876,0.6856368563685636,-0.02677190275552399,0.6971428571428572,0.7228571428571429,0.02571428571428569
M-2022-12,86,other,27759,20232,5721,0.28276986951364175,0.8040145527537322,0.7829106040126156,-0.02110394874111665,0.7919137999209174,0.7300316330565441,-0.06188216686437331
M-2022-12,87,other,11231,5056,3774,0.7464398734177216,0.9071502786436195,0.9067548417572036,-0.0003954368864159674,0.9497626582278481,0.9491693037974683,-0.0005933544303797778
M-2022-12,88,other,204,83,6,0.07228915662650602,0.21052631578947367,0.20175438596491227,-0.008771929824561403,0.5301204819277109,0.5542168674698795,0.02409638554216864
M-2022-12,89,other,486,377,175,0.46419098143236076,0.7072599531615925,0.7084708470847084,0.0012108939231159077,0.8010610079575596,0.8541114058355438,0.05305039787798416
M-2022-12,90,other,7635,4080,2642,0.6475490196078432,0.8953821473587716,0.8934250592083004,-0.0019570881504712423,0.9575980392156863,0.9708333333333333,0.013235294117647012
M-2022-12,91,other,4262,2334,1580,0.676949443016281,0.8252314814814815,0.811681018345189,-0.01355046313629249,0.916452442159383,0.9288774635818338,0.012425021422450722
M-2022-12,92,other,2288,896,644,0.71875,0.8409090909090909,0.8238702201622248,-0.017038870746866164,0.7845982142857143,0.7935267857142857,0.008928571428571397
M-2022-12,93,other,34812,18804,9598,0.5104233141884705,0.7622616498419497,0.7626001687051877,0.00033851886323799096,0.7950967879174644,0.769251223144012,-0.025845564773452456
M-2022-12,94,stable,633,760,265,0.34868421052631576,0.6138032305433186,0.6353591160220995,0.021555885478780845,0.55,0.6052631578947368,0.05526315789473679
M-2022-12,95,other,50223,3282,2965,0.9034125533211457,0.9211843799170362,0.9036228843194852,-0.017561495597550936,0.9811090798293723,0.9841560024375381,0.0030469226081657474
M-2022-12,96,other,55119,44573,20364,0.4568685078410697,0.692832374347445,0.7113828624749837,0.018550488127538678,0.6118726583357638,0.6499450339891862,0.038072375653422474
M-2022-12,97,other,41580,18214,9647,0.5296475238827276,0.7774216721003481,0.7691978495198866,-0.008223822580461504,0.7724278027890633,0.7894476776106292,0.01701987482156586
M-2022-12,98,stable,63298,48912,46696,0.9546941445861956,0.9950280312640668,0.9947193708186507,-0.00030866044541610904,0.9942549885508669,0.9955430160287864,0.0012880274779194512
M-2022-12,99,stable,23955,18452,14355,0.7779644482982875,0.8910004668662291,0.8789626140393622,-0.01203785282686698,0.8791458920442229,0.8797962280511598,0.0006503360069368691
M-2022-12,100,other,30504,17278,8472,0.4903345294594282,0.7223809246196,0.7114054102206253,-0.010975514398974706,0.7171547632827874,0.6933094108114365,-0.02384535247135089
M-2022-12,101,other,60629,42403,9204,0.2170601136712025,0.7117749402848633,0.8064216929917888,0.09464675270692546,0.5692285923165814,0.6971440699950475,0.12791547767846612
M-2022-12,102,other,79891,35717,25052,0.7014026933953019,0.8913159504810008,0.8807877699236266,-0.010528180557374145,0.9585071534563373,0.9541394853991096,-0.004367668057227658
M-2022-12,103,other,1787,1446,345,0.23858921161825727,0.43172147001934236,0.5346286430586024,0.10290717303926,0.38589211618257263,0.5899031811894883,0.20401106500691563
M-2022-12,104,bad,3363,1744,31,0.017775229357798166,0.016456921587608905,0.015775635407537247,-0.0006812861800716587,0.00974770642201835,0.010321100917431193,0.0005733944954128441
M-2022-12,105,other,4895,3159,253,0.0800886356441912,0.3440140283755779,0.32232365145228214,-0.02169037692329573,0.34156378600823045,0.3073757518201963,-0.03418803418803418
M-2022-12,106,other,3993,1622,1153,0.7108508014796547,0.9295261239368166,0.9187893317350914,-0.010736792201725187,0.9432799013563502,0.9451294697903823,0.0018495684340320562
M-2022-12,107,stable,3873,2555,2311,0.9045009784735812,0.9622496147919877,0.9380234505862647,-0.02422616420572299,0.9776908023483366,0.9863013698630136,0.008610567514677037
M-2022-12,108,other,11663,3529,1820,0.515726834797393,0.8786482334869432,0.8900759066629181,0.011427673175974928,0.8914706715783508,0.8971379994332672,0.005667327854916415
M-2022-12,109,bad,1867,393,4,0.010178117048346057,0.0,0.0,0.0,0.0,0.0,0.0
M-2022-12,110,other,9808,5670,2257,0.3980599647266314,0.8196861139542818,0.8145802890079559,-0.005105824946325943,0.8474426807760141,0.8848324514991182,0.03738977072310401
M-2022-12,111,other,2817,1136,163,0.14348591549295775,0.26626323751891073,0.2608405603735824,-0.005422677145328347,0.30985915492957744,0.34419014084507044,0.034330985915492995
M-2022-12,112,other,3822,1083,213,0.19667590027700832,0.5887618100447538,0.6231678486997636,0.034406038655009796,0.5466297322253001,0.6084949215143121,0.06186518928901197
M-2022-12,113,stable,5042,3574,3072,0.859541130386122,0.977462792345854,0.9780110653993475,0.0005482730534934754,0.9647453833240067,0.9644655847789592,-0.0002797985450475604
M-2022-12,114,other,3329,911,800,0.8781558726673985,0.8335035750766088,0.8163672654690619,-0.017136309607546862,0.8957189901207464,0.897914379802415,0.002195389681668547
M-2022-12,115,other,22978,15934,5004,0.3140454374293963,0.8206401218018734,0.8087410306588388,-0.011899091143034557,0.7780218400903728,0.7780845989707543,6.275888038154154e-05
M-2022-12,116,other,4023,3278,1105,0.33709579011592433,0.7903034412612308,0.7843652488093283,-0.005938192451902413,0.711104331909701,0.7284929835265406,0.017388651616839557
M-2022-12,117,other,84936,58860,7670,0.13030920829085968,0.6539879219318951,0.6885969897221906,0.03460906779029549,0.7460584437648657,0.7205232755691471,-0.02553516819571866
M-2022-12,118,bad,3760,2577,1149,0.4458672875436554,0.4359987838248708,0.43757575757575756,0.0015769737508867787,0.5564610011641443,0.5603414823438106,0.0038804811796663286
M-2022-12,119,stable,2846,1033,573,0.5546950629235237,0.8846153846153846,0.8865075499269361,0.0018921653115515635,0.8683446272991288,0.8809293320425944,0.012584704743465625
M-2022-12,120,other,2918,1133,347,0.3062665489849956,0.8361683079677709,0.8140569395017794,-0.022111368465991488,0.824360105913504,0.8075904677846425,-0.016769638128861453
M-2022-12,121,other,2543,16,11,0.6875,0.0,0.0,0.0,0.0,0.0,0.0
M-2022-12,122,other,61426,40149,15688,0.39074447682383123,0.824817424891606,0.8248051335042801,-1.2291387325946701e-05,0.8031333283518892,0.805175720441356,0.0020423920894667713
M-2022-12,123,other,3393,1458,219,0.15020576131687244,0.4490566037735849,0.48322147651006714,0.03416487273648222,0.32647462277091904,0.37037037037037035,0.04389574759945131
M-2022-12,124,other,30492,18817,6694,0.3557421480576075,0.8551867440993127,0.8475648323845667,-0.007621911714746021,0.8530052611999788,0.8545464207897114,0.0015411595897326658
M-2022-12,125,other,3522,2268,1087,0.4792768959435626,0.6736076681540242,0.6549329888583885,-0.01867467929563571,0.8985890652557319,0.8941798941798942,-0.0044091710758377145
M-2022-12,126,other,2112,2588,1541,0.5954404945904173,0.8720262510254306,0.8633387888707038,-0.008687462154726822,0.821483771251932,0.8153013910355487,-0.0061823802163832875
M-2022-12,127,other,3002,4058,904,0.22276983735830458,0.7258826800111203,0.7487275649611572,0.022844884950036892,0.6434204041399705,0.68876293740759,0.0453425332676195
M-2022-12,128,stable,2342,3721,1817,0.48830959419510883,0.9304743339831059,0.9265274555297757,-0.003946878453330194,0.9621069604944907,0.9658693899489385,0.0037624294544477133
M-2022-12,129,other,44177,18631,6268,0.33642853309001125,0.6718027734976888,0.6687422166874222,-0.0030605568102666236,0.5850464279963502,0.5764585905211744,-0.008587837475175775
M-2022-12,130,stable,7092,4618,2438,0.5279341706366393,0.8315680166147456,0.8306226043716979,-0.0009454122430476719,0.8670420095279342,0.868124729320052,0.0010827197921178255
M-2022-12,131,stable,30533,17194,13489,0.7845178550657206,0.906423586383706,0.9070256625999159,0.0006020762162098903,0.9253227870187275,0.9404443410492032,0.015121554030475659
M-2022-12,132,stable,23157,13419,9433,0.7029584916908861,0.9021133745326925,0.9013130352045671,-0.000800339328125399,0.8811386839555854,0.8824055443773754,0.0012668604217900281
M-2022-12,133,other,54110,34000,14505,0.42661764705882355,0.8244967750858091,0.8197557408402815,-0.004741034245527631,0.9643823529411765,0.9643823529411765,0.0
M-2022-12,134,other,10738,5543,3356,0.6054483131878045,0.9474777191312624,0.9561120321088911,0.008634312977628622,0.9877322749413675,0.9884539058271694,0.0007216308858019049
M-2022-12,135,other,3069,1872,547,0.2922008547008547,0.477059925093633,0.44144903117101936,-0.03561089392261363,0.5443376068376068,0.5598290598290598,0.015491452991453047
