rule,threshold_name,threshold_value,coverage,reject_rate,accepted_accuracy,accepted_macro_f1,collapsed_reject_rate,abrupt_reject_rate,gradual_reject_rate,stable_false_reject_rate,stable_coverage,collapsed_coverage,original_collapse_absorber_errors,kept_collapse_absorber_errors,absorber_error_reduction,original_pair_absorber_errors,kept_pair_absorber_errors,pair_absorber_error_reduction,num_rejected,num_accepted,num_collapsed_samples,num_stable_samples,period,input_dir
hybrid,conf_p20_margin_p20_dist_p80,0.2109503149986267,0.6342688372331616,0.3657311627668383,0.946590052463079,0.8303221944571076,0.729807324231211,0.7039891926255563,0.8349514563106796,0.10771978799621282,0.8922802120037872,0.2701926757687891,8907,68,0.9923655551813181,7776,68,0.9912551440329218,755737,1310636,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p20_margin_p20_dist_p85,0.22680793702602386,0.6357496928192539,0.3642503071807462,0.9466063685966921,0.8308172315111265,0.7269044277146868,0.7006118881118881,0.8339805825242719,0.10771978799621282,0.8922802120037872,0.2730955722853133,8907,159,0.9821488716739643,7776,159,0.9795524691358025,752677,1313696,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p20_margin_p20_dist_p90,0.2449350357055664,0.6367674180798917,0.3632325819201083,0.9466225464527637,0.8310164628268594,0.7256603292076049,0.6993006993006993,0.8330097087378641,0.10771978799621282,0.8922802120037872,0.2743396707923951,8907,198,0.9777702930279555,7776,198,0.9745370370370371,750574,1315799,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p20_margin_p20_dist_p95,0.2717369496822357,0.6374570322008659,0.36254296779913403,0.9466385368016373,0.831137513434803,0.7256603292076049,0.6993006993006993,0.8330097087378641,0.10771490761437175,0.8922850923856283,0.2743396707923951,8907,198,0.9777702930279555,7776,198,0.9745370370370371,749149,1317224,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p20_margin_p20_dist_p97,0.2888748198747636,0.6376070535184113,0.36239294648158876,0.9466298402925465,0.8311208893325857,0.7256284292458849,0.6993006993006993,0.8328478964401295,0.10771490761437175,0.8922850923856283,0.2743715707541151,8907,199,0.977658021780622,7776,199,0.9744084362139918,748839,1317534,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p20_margin_p20_dist_p99,0.3192392587661743,0.6376607708288872,0.3623392291711129,0.946626746961435,0.8311280757516575,0.7256284292458849,0.6993006993006993,0.8328478964401295,0.10771490761437175,0.8922850923856283,0.2743715707541151,8907,199,0.977658021780622,7776,199,0.9744084362139918,748728,1317645,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p30_margin_p30_dist_p70,0.18611037731170654,0.5167687537535576,0.4832312462464424,0.9776520199243892,0.8632945088367298,0.8361617966058441,0.8169898283534647,0.9142394822006472,0.17561077978741058,0.8243892202125894,0.16383820339415592,8907,15,0.9983159312899966,7776,15,0.998070987654321,998536,1067837,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p30_margin_p30_dist_p80,0.2109503149986267,0.5191700627137501,0.48082993728624984,0.9777115750480752,0.867419009851291,0.8356513972183234,0.8169500953591863,0.9118122977346278,0.1756058994055695,0.8243941005944305,0.16434860278167665,8907,31,0.9965195913326597,7776,31,0.9960133744855967,993574,1072799,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p30_margin_p30_dist_p85,0.22680793702602386,0.5204931539465527,0.4795068460534473,0.9777431282908102,0.8679362679603919,0.8352366977159628,0.8166322314049587,0.9110032362459547,0.1756058994055695,0.8243941005944305,0.16476330228403727,8907,44,0.9950600651173235,7776,44,0.9943415637860082,990840,1075533,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p30_margin_p30_dist_p90,0.2449350357055664,0.5214179627782592,0.4785820372217407,0.9777658978100022,0.8681875388868251,0.8351090978690826,0.8166322314049587,0.9103559870550162,0.1756058994055695,0.8243941005944305,0.16489090213091745,8907,48,0.9946109801279892,7776,48,0.9938271604938271,988929,1077444,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p30_margin_p30_dist_p95,0.2717369496822357,0.5220311144212589,0.4779688855787411,0.9777762533245697,0.8683294542255261,0.8351090978690826,0.8166322314049587,0.9103559870550162,0.1756058994055695,0.8243941005944305,0.16489090213091745,8907,48,0.9946109801279892,7776,48,0.9938271604938271,987662,1078711,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p30_margin_p30_dist_p97,0.2888748198747636,0.5221564548123693,0.47784354518763067,0.9777713930878523,0.8683168683424924,0.8350771979073625,0.8166322314049587,0.9101941747572816,0.1756058994055695,0.8243941005944305,0.1649228020926375,8907,49,0.9944987088806556,7776,49,0.9936985596707819,987403,1078970,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
hybrid,conf_p30_margin_p30_dist_p99,0.3192392587661743,0.5222043648460369,0.477795635153963,0.9777697255689859,0.8683179952602355,0.8350771979073625,0.8166322314049587,0.9101941747572816,0.1756058994055695,0.8243941005944305,0.1649228020926375,8907,49,0.9944987088806556,7776,49,0.9936985596707819,987304,1079069,31348,204902,M-2022-10,outputs/reject_option_ablation_tls22_M-2022-10
confidence,ref_p1,0.2809898525476456,0.9857462313779398,0.014253768622060127,0.7605307704574169,0.6383003385096891,0.030941408821593155,0.026643863360187228,0.049580324028889323,0.004841439391837527,0.9951585606081624,0.9690585911784069,10090,9915,0.017343904856293335,7898,7827,0.008989617624715063,18861,1304368,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
margin,ref_p1,0.027834437787532806,0.9825631088798689,0.017436891120131134,0.7606187257529097,0.6363154884542085,0.03357472021066491,0.02871416355371529,0.05465547530743705,0.00410620647559859,0.9958937935244014,0.9664252797893351,10090,9846,0.024182358771060453,7898,7722,0.02228412256267409,23073,1300156,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
confidence,ref_p2,0.33859628438949585,0.9692570220271775,0.030742977972822542,0.7696875518986019,0.6472742182236386,0.07055080096554751,0.058643503307979655,0.1221940269373414,0.009134922176289433,0.9908650778237106,0.9294491990344524,10090,9652,0.043409316154608524,7898,7662,0.029880982527222044,40680,1282549,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
margin,ref_p2,0.05898398160934448,0.9640613982916033,0.035938601708396654,0.7698957570664605,0.644218514897846,0.06769804696071977,0.058598496782033396,0.10716377122779622,0.00888522043115168,0.9911147795688483,0.9323019530392802,10090,9601,0.048463825569871166,7898,7553,0.04368194479615095,47555,1275674,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
confidence,ref_p5,0.4638032093644142,0.9155580780046386,0.08444192199536135,0.798192808377762,0.6745033526554338,0.19929046887572233,0.16710923083847157,0.3388639469061097,0.022382986987764614,0.9776170130122354,0.8007095311242777,10090,8442,0.1633300297324083,7898,6732,0.14763231197771587,111736,1211493,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
margin,ref_p5,0.16388946026563644,0.9102815914705618,0.08971840852943821,0.7970994038244565,0.6670908693821346,0.17420086314095531,0.15243710337999009,0.2685926215108335,0.023846516660655327,0.9761534833393447,0.8257991368590447,10090,8783,0.12953419226957386,7898,6940,0.12129653076728286,118718,1204511,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
confidence,ref_p10,0.6118766665458679,0.8188915146206741,0.1811084853793259,0.8460502721993095,0.7160294518123727,0.3734913320166776,0.3294927764525856,0.5643177825492875,0.048629414865577224,0.9513705851344227,0.6265086679833224,10090,6787,0.3273538156590684,7898,5588,0.2924791086350975,239648,1083581,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
margin,ref_p10,0.37893953919410706,0.8177994889773426,0.18220051102265744,0.8434272586809791,0.7079324536371965,0.34485407066052226,0.3028039065664521,0.5272301385906696,0.05085592209305552,0.9491440779069444,0.6551459293394777,10090,7400,0.26660059464816654,7898,5844,0.2600658394530261,241093,1082136,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
confidence,ref_p15,0.7473128139972687,0.7266043897163681,0.2733956102836319,0.8904711980895801,0.7524920402871378,0.6070514227196255,0.5836446284711283,0.7085691977357017,0.07611047914990428,0.9238895208500957,0.3929485772803745,10090,2998,0.7028741328047572,7898,2861,0.6377563940238036,361765,961464,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
margin,ref_p15,0.5944498777389526,0.7280682330873945,0.27193176691260545,0.8882666719258129,0.7479033309709346,0.5778289810547875,0.5509698906341419,0.6943197345305485,0.07969647365646589,0.9203035263435341,0.4221710189452125,10090,3427,0.6603567888999009,7898,2981,0.6225626740947074,359828,963401,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
confidence,ref_p20,0.8532389998435974,0.6463416385221303,0.35365836147786966,0.9240030493722362,0.781736218774284,0.7487016311901105,0.7313110401008146,0.8241264883857115,0.1085647698582249,0.8914352301417751,0.25129836880988954,10090,1333,0.8678889990089197,7898,1295,0.8360344390985059,467971,855258,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
margin,ref_p20,0.757996141910553,0.6462706001757821,0.35372939982421786,0.9214758806497935,0.7766288699608788,0.7391193036354327,0.7232548719564337,0.8079250439195784,0.1105831922980884,0.8894168077019116,0.26088069636456734,10090,1413,0.8599603567888999,7898,1361,0.8276778931375032,468065,855164,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
confidence,ref_p30,0.9530844390392303,0.5142337418542067,0.4857662581457934,0.9680578559157262,0.8201377594427383,0.8951430034379343,0.8832080651694496,0.9469061097013469,0.17997253280803485,0.8200274671919652,0.10485699656206568,10090,250,0.9752229930624381,7898,242,0.9693593314763231,642780,680449,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
margin,ref_p30,0.9215571582317352,0.5170820772519344,0.48291792274806555,0.964755384979641,0.8167179417211939,0.8581303489137591,0.8391916827940051,0.9402693734140152,0.18339205948450463,0.8166079405154953,0.14186965108624094,10090,270,0.9732408325074331,7898,262,0.9668270448214737,639011,684218,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
prototype_distance,ref_p70,0.18611037731170654,0.6462108977357661,0.35378910226423393,0.8139705409403744,0.6771076282541494,0.25890571282276353,0.2436653314730636,0.32500487995315247,0.10628970951363649,0.8937102904863635,0.7410942871772365,10090,7665,0.24033696729435083,7898,5734,0.2739934160546974,468144,855085,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_distance,ref_p70,0.18611037731170654,0.9562486916474775,0.04375130835252251,0.7622402271017342,0.6339424066242209,0.08869139053470851,0.0827670012151762,0.11438610189342183,0.0029339955053685877,0.9970660044946315,0.9113086094652915,10090,7665,0.24033696729435083,7898,5734,0.2739934160546974,57893,1265336,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_proto_disagree,ref_p70,0.18611037731170654,0.9625159363949853,0.0374840636050147,0.7624104036575801,0.6347337342104006,0.08174237436910248,0.0776362572573023,0.09955104430997462,0.002760591515689593,0.9972394084843104,0.9182576256308975,10090,7855,0.2215064420218038,7898,5907,0.25208913649025066,49600,1273629,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
prototype_distance,ref_p80,0.2109503149986267,0.7774678457016888,0.22253215429831116,0.7948682307381256,0.6588403918957103,0.14797747055811572,0.1462262027994059,0.15557290650009759,0.05519102183503038,0.9448089781649697,0.8520225294418843,10090,8827,0.12517343904856293,7898,6790,0.14028868067865286,294461,1028768,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_distance,ref_p80,0.2109503149986267,0.9684196764127752,0.03158032358722489,0.7606764572071597,0.6335149348712453,0.04619267061663375,0.04338629101219677,0.05836423970329885,0.0021640817911938517,0.9978359182088061,0.9538073293833662,10090,8827,0.12517343904856293,7898,6790,0.14028868067865286,41788,1281441,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_proto_disagree,ref_p80,0.2109503149986267,0.9718809064795285,0.028119093520471514,0.760604220304334,0.6335804128805481,0.04176724453222149,0.03920068409919438,0.05289869217255514,0.0020253585994506563,0.9979746414005494,0.9582327554677785,10090,8948,0.11318136769078291,7898,6903,0.12598126107875407,37208,1286021,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
prototype_distance,ref_p85,0.22680793702602386,0.8382660899965161,0.1617339100034839,0.7849755413273135,0.6494097197916706,0.07117255504352278,0.07016517395022279,0.07554167479992192,0.033938628859972814,0.9660613711400272,0.9288274449564772,10090,9365,0.07185332011892964,7898,7268,0.07976702962775384,214011,1109218,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_distance,ref_p85,0.22680793702602386,0.9748856773846402,0.02511432261535985,0.7596730845110492,0.6327077102499534,0.026515982737180893,0.026553850308294703,0.026351747023228577,0.0017548483755514246,0.9982451516244486,0.9734840172628191,10090,9365,0.07185332011892964,7898,7268,0.07976702962775384,33232,1289997,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_proto_disagree,ref_p85,0.22680793702602386,0.977026652227241,0.02297334777275891,0.7595902013412437,0.6326951232112501,0.025199327042645017,0.02529366758179936,0.024790162014444662,0.001650805981744028,0.998349194018256,0.974800672957355,10090,9401,0.06828543111992069,7898,7300,0.07571537097999492,30399,1292830,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
prototype_distance,ref_p90,0.2449350357055664,0.8896094326832317,0.1103905673167683,0.7759967446993052,0.6426400789525714,0.026150245044254262,0.023358386966110086,0.038258832715205936,0.022272008434370057,0.97772799156563,0.9738497549557458,10090,9918,0.017046580773042663,7898,7784,0.0144340339326412,146072,1177157,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_distance,ref_p90,0.2449350357055664,0.9823794671972879,0.017620532802712155,0.7587792413800001,0.632113309163384,0.006290688318338088,0.004365633016787434,0.014639859457349209,0.0014357850345420747,0.9985642149654579,0.9937093116816619,10090,9918,0.017046580773042663,7898,7784,0.0144340339326412,23316,1299913,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_proto_disagree,ref_p90,0.2449350357055664,0.9833271489666565,0.016672851033343435,0.7587127555494414,0.6320789728573417,0.005998098163996782,0.00427561996489491,0.013468670700761272,0.0013872319174319562,0.998612768082568,0.9940019018360032,10090,9926,0.016253716551040687,7898,7791,0.013547733603443857,22062,1301167,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
prototype_distance,ref_p95,0.2717369496822357,0.9441298520513078,0.055870147948692175,0.7628584007043945,0.6344791575032878,0.006510130934094068,0.004455646068679958,0.015420651961741168,0.009675942624087896,0.9903240573759121,0.993489869065906,10090,10024,0.006541129831516335,7898,7851,0.005950873638895904,73929,1249300,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_distance,ref_p95,0.2717369496822357,0.9933133267182022,0.006686673281797784,0.7544334557483713,0.6301259936864337,0.0024138687733157777,0.0009001305189252442,0.008979113800507515,0.0010612324168354466,0.9989387675831646,0.9975861312266843,10090,10024,0.006541129831516335,7898,7851,0.005950873638895904,8848,1314381,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_proto_disagree,ref_p95,0.2717369496822357,0.9935868999243517,0.006413100075648282,0.7543786123980124,0.6300816626696464,0.0024138687733157777,0.0009001305189252442,0.008979113800507515,0.0010612324168354466,0.9989387675831646,0.9975861312266843,10090,10024,0.006541129831516335,7898,7851,0.005950873638895904,8486,1314743,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
prototype_distance,ref_p97,0.2888748198747636,0.967261902512717,0.032738097487283,0.7576030795939399,0.630536805356197,0.0038402457757296467,0.0022503262973131103,0.01073589693538942,0.007171989013123214,0.9928280109868768,0.9961597542242704,10090,10037,0.005252725470763164,7898,7857,0.005191187642441086,43320,1279909,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_distance,ref_p97,0.2888748198747636,0.9966566633591011,0.003343336640898892,0.7534571070021724,0.6293682863981954,0.001938409772511155,0.0005850848373014087,0.007807925043919578,0.0009017007463307716,0.9990982992536692,0.9980615902274889,10090,10037,0.005252725470763164,7898,7857,0.005191187642441086,4424,1318805,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_proto_disagree,ref_p97,0.2888748198747636,0.9967617094244458,0.0032382905755541937,0.7534178858238105,0.6293318508680535,0.001938409772511155,0.0005850848373014087,0.007807925043919578,0.0009017007463307716,0.9990982992536692,0.9980615902274889,10090,10037,0.005252725470763164,7898,7857,0.005191187642441086,4285,1318944,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
prototype_distance,ref_p99,0.3192392587661743,0.9908413434107022,0.009158656589297846,0.7535790284568038,0.6299433998307259,0.0009874917709019092,0.0004500652594626221,0.003318368143665821,0.0025663790472491193,0.9974336209527509,0.999012508229098,10090,10074,0.0015857284440039532,7898,7882,0.0020258293238795133,12119,1311110,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_distance,ref_p99,0.3192392587661743,0.9993538533390668,0.0006461466609332171,0.7523030549602457,0.6288511979967031,0.0005851803086826128,0.0,0.0031231700175678315,3.4680797935798904e-05,0.9999653192020642,0.9994148196913174,10090,10074,0.0015857284440039532,7898,7882,0.0020258293238795133,855,1322374,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
absorber_proto_disagree,ref_p99,0.3192392587661743,0.9993840824226192,0.000615917577380786,0.752287105248432,0.628840062535328,0.0005851803086826128,0.0,0.0031231700175678315,3.4680797935798904e-05,0.9999653192020642,0.9994148196913174,10090,10074,0.0015857284440039532,7898,7882,0.0020258293238795133,815,1322414,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p1_margin_p1_dist_p70,0.18611037731170654,0.8996628701456815,0.10033712985431849,0.7825596828116862,0.644747989230779,0.3860727086533538,0.4004680678698411,0.32363849307046655,0.010251643869822157,0.9897483561301779,0.6139272913466461,10090,621,0.9384539147670962,7898,557,0.9294758166624462,132769,1190460,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p1_margin_p1_dist_p80,0.2109503149986267,0.9024144724760416,0.09758552752395844,0.7827922428672281,0.6465862652852918,0.38358569234145273,0.39952293082496965,0.31446418114386104,0.010223899231473517,0.9897761007685265,0.6164143076585473,10090,689,0.9317145688800793,7898,617,0.9218789566978982,129128,1194101,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p1_margin_p1_dist_p85,0.22680793702602386,0.9037158345229738,0.09628416547702627,0.7827889244478489,0.6469893617954087,0.3805866432594543,0.39664251316440885,0.3109506148740972,0.01018921843353772,0.9898107815664623,0.6194133567405457,10090,771,0.9235877106045589,7898,697,0.9117498100785009,127406,1195823,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p1_margin_p1_dist_p90,0.2449350357055664,0.9048894786918968,0.09511052130810313,0.7827541223475333,0.647203714057313,0.3795991514885524,0.3955173500157523,0.31056021862190125,0.010140665316427601,0.9898593346835723,0.6204008485114476,10090,798,0.9209117938553023,7898,721,0.9087110660926817,125853,1197376,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p1_margin_p1_dist_p95,0.2717369496822357,0.905547716986251,0.09445228301374894,0.7827376158671793,0.6472917649791823,0.3793065613342111,0.39542733696385973,0.3093890298653133,0.010099048358904641,0.9899009516410954,0.6206934386657889,10090,806,0.9201189296333003,7898,728,0.9078247657634844,124982,1198247,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p1_margin_p1_dist_p97,0.2888748198747636,0.9057109540374342,0.09428904596256582,0.7827191995080366,0.6472829525123386,0.3793065613342111,0.39542733696385973,0.3093890298653133,0.010099048358904641,0.9899009516410954,0.6206934386657889,10090,806,0.9201189296333003,7898,728,0.9078247657634844,124766,1198463,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p1_margin_p1_dist_p99,0.3192392587661743,0.9057782137483383,0.09422178625166165,0.7826969543248854,0.6472674222024686,0.3793065613342111,0.39542733696385973,0.3093890298653133,0.010099048358904641,0.9899009516410954,0.6206934386657889,10090,806,0.9201189296333003,7898,728,0.9078247657634844,124677,1198552,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p2_margin_p2_dist_p70,0.18611037731170654,0.8784004885019903,0.1215995114980098,0.7946116619706193,0.655433225052072,0.4231585107161144,0.4314325577208695,0.3872730821784111,0.016015592486751936,0.9839844075132481,0.5768414892838856,10090,582,0.9423191278493558,7898,524,0.9336540896429476,160904,1162325,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p2_margin_p2_dist_p80,0.2109503149986267,0.8811203502946202,0.1188796497053798,0.7948296801506788,0.6572523308987682,0.42081778948138393,0.43048742067599804,0.37887956275619755,0.015994784007990457,0.9840052159920095,0.5791822105186161,10090,646,0.93597621407334,7898,583,0.9261838440111421,157305,1165924,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p2_margin_p2_dist_p85,0.22680793702602386,0.8824065977997761,0.11759340220022385,0.7948204305145654,0.657656434524582,0.4178918879379709,0.4276520095413835,0.37556119461253173,0.015960103210054657,0.9840398967899453,0.5821081120620291,10090,726,0.9280475718533201,7898,662,0.9161813117244872,155603,1167626,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p2_margin_p2_dist_p90,0.2449350357055664,0.8835651274269231,0.11643487257307691,0.7947815481042356,0.6578447546867455,0.4169775437056543,0.42661685944461947,0.37517079836033573,0.015911550092944537,0.9840884499070555,0.5830224562943457,10090,751,0.9255698711595639,7898,685,0.9132691820714105,154070,1169159,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p2_margin_p2_dist_p95,0.2717369496822357,0.8842112740878563,0.1157887259121437,0.7947657036582468,0.6579308263186815,0.416684953551313,0.4265268463927269,0.3739996096037478,0.01586993313542158,0.9841300668645784,0.583315046448687,10090,759,0.9247770069375619,7898,692,0.9123828817422133,153215,1170014,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p2_margin_p2_dist_p97,0.2888748198747636,0.8843692210494177,0.11563077895058226,0.7947468132142336,0.6579225585737396,0.416684953551313,0.4265268463927269,0.3739996096037478,0.01586993313542158,0.9841300668645784,0.583315046448687,10090,759,0.9247770069375619,7898,692,0.9123828817422133,153006,1170223,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p2_margin_p2_dist_p99,0.3192392587661743,0.8844334578519667,0.11556654214803333,0.7947258328576751,0.6579064428002045,0.416684953551313,0.4265268463927269,0.3739996096037478,0.01586993313542158,0.9841300668645784,0.583315046448687,10090,759,0.9247770069375619,7898,692,0.9123828817422133,152921,1170308,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p5_margin_p5_dist_p70,0.18611037731170654,0.8245171470697815,0.17548285293021842,0.8250195916683852,0.6831999576578355,0.5185063272620877,0.5100589585489896,0.555143470622682,0.031247398940154814,0.9687526010598452,0.4814936727379124,10090,412,0.9591674925668979,7898,385,0.9512534818941504,232204,1091025,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p5_margin_p5_dist_p80,0.2109503149986267,0.827139520067955,0.172860479932045,0.8252097999534032,0.6850339945327146,0.5166776387974544,0.5093388541338494,0.5485067343353504,0.031233526620980497,0.9687664733790196,0.4833223612025455,10090,462,0.9542120911793855,7898,434,0.9450493795897695,228734,1094495,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p5_margin_p5_dist_p85,0.22680793702602386,0.8283736224039829,0.171626377596017,0.8251946852922286,0.685474830592021,0.5138614585619193,0.5065934560511274,0.5453835643177826,0.031205781982631856,0.9687942180173681,0.4861385414380806,10090,539,0.9465807730426165,7898,510,0.9354266903013421,227101,1096128,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p5_margin_p5_dist_p90,0.2449350357055664,0.8294981443121334,0.17050185568786658,0.8251346554714946,0.6855732570734391,0.5129836880988955,0.5056033124803097,0.5449931680655866,0.031171101184696057,0.968828898815304,0.4870163119011045,10090,563,0.9442021803766105,7898,532,0.9326411749810078,225613,1097616,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p5_margin_p5_dist_p95,0.2717369496822357,0.8301095275269813,0.16989047247301867,0.8251186926736008,0.6856579206479307,0.5126910979445541,0.5055132994284172,0.5438219793089987,0.031136420386760257,0.9688635796132398,0.48730890205544586,10090,571,0.9434093161546085,7898,539,0.9317548746518106,224804,1098425,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p5_margin_p5_dist_p97,0.2888748198747636,0.8302599172176547,0.16974008278234531,0.8250993970639636,0.6856483163086676,0.5126910979445541,0.5055132994284172,0.5438219793089987,0.031136420386760257,0.9688635796132398,0.48730890205544586,10090,571,0.9434093161546085,7898,539,0.9317548746518106,224605,1098624,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p5_margin_p5_dist_p99,0.3192392587661743,0.830318863930582,0.16968113606941806,0.825079957986788,0.6856295164821616,0.5126910979445541,0.5055132994284172,0.5438219793089987,0.031136420386760257,0.9688635796132398,0.48730890205544586,10090,571,0.9434093161546085,7898,539,0.9317548746518106,224527,1098702,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p10_margin_p10_dist_p70,0.18611037731170654,0.7457424225134123,0.2542575774865877,0.8677243744350357,0.7218148663493672,0.6264720942140297,0.6044376434583014,0.722037868436463,0.05571123380406737,0.9442887661959326,0.3735279057859703,10090,229,0.9773042616451932,7898,210,0.973410990124082,336441,986788,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p10_margin_p10_dist_p80,0.2109503149986267,0.7482030699145802,0.2517969300854198,0.8678725389982668,0.7235510922963131,0.6251188647502012,0.6039425716728926,0.7169627171579153,0.05569736148489304,0.944302638515107,0.3748811352497988,10090,266,0.9736372646184341,7898,246,0.9688528741453533,333185,990044,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
hybrid,conf_p10_margin_p10_dist_p85,0.22680793702602386,0.7493653781771712,0.25063462182282886,0.8678354387231717,0.7240674525232367,0.6225221271304221,0.6013771996939556,0.7142299433925434,0.055683489165718726,0.9443165108342813,0.37747787286957796,10090,337,0.9666005946481665,7898,316,0.9599898708533806,331647,991582,27342,144172,M-2022-12,outputs/reject_option_ablation_tls22_M-2022-12
