class_id,groups,support,precision,recall,f1,method,period
157,,2878,0.4021280867295724,0.6959694232105629,0.5097340628578699,cotta,M-2022-9
158,,9684,0.8160552349546579,0.8177406030565881,0.8168970497214773,cotta,M-2022-9
159,,2037,0.48876745598057075,0.3951890034364261,0.4370249728555918,cotta,M-2022-9
160,,1444,0.4209881584320131,0.71398891966759,0.5296686360133573,cotta,M-2022-9
161,,874,0.9929278642149929,0.8032036613272311,0.888045540796964,cotta,M-2022-9
162,,192,0.4,0.4791666666666667,0.43601895734597157,cotta,M-2022-9
163,final_collapsed;gradual_collapsed,2053,0.08924949290060852,0.02143205065757428,0.03456402199528672,cotta,M-2022-9
164,,1875,0.1796351161702791,0.6144,0.277992277992278,cotta,M-2022-9
165,,6351,0.5738985522341423,0.867579908675799,0.6908224674022067,cotta,M-2022-9
166,degraded_noncollapsed,4856,0.818368745716244,0.4917627677100494,0.6143555441214305,cotta,M-2022-9
167,degraded_noncollapsed,47,0.06965174129353234,0.2978723404255319,0.11290322580645161,cotta,M-2022-9
168,,6371,0.7773409057812728,0.8378590488149427,0.8064662335700257,cotta,M-2022-9
169,,2069,0.8325678496868476,0.9637506041565974,0.8933691756272402,cotta,M-2022-9
170,,2824,0.5542758422113446,0.681657223796034,0.6114022550420836,cotta,M-2022-9
171,,7826,0.8038158440481128,0.7429082545361615,0.7721628262168803,cotta,M-2022-9
172,,9097,0.8594538630775204,0.7300208860063757,0.7894674274845459,cotta,M-2022-9
173,degraded_noncollapsed,3337,0.9912177985948478,0.5073419238837279,0.6711595639246779,cotta,M-2022-9
174,final_collapsed;abrupt_collapsed,1445,0.0,0.0,0.0,cotta,M-2022-9
175,,38778,0.6300987148444775,0.6979215018825107,0.6622782332069008,cotta,M-2022-9
176,degraded_noncollapsed,2678,0.5225744476464937,0.8125466766243465,0.6360713241742181,cotta,M-2022-9
177,,1300,0.4383954154727794,0.8238461538461539,0.5722682340368688,cotta,M-2022-9
0,,1642,0.9097744360902256,0.8842874543239951,0.8968499073502162,cotta,M-2022-10
1,,4956,0.858875625721987,0.9001210653753027,0.8790147783251232,cotta,M-2022-10
2,absorber,5086,0.41222102876238215,0.6791191506095163,0.5130337913108058,cotta,M-2022-10
3,,1139,0.8114874815905744,0.9675153643546971,0.8826591910292351,cotta,M-2022-10
4,,972,0.8331854480922803,0.9660493827160493,0.8947117675083373,cotta,M-2022-10
5,absorber,2902,0.5306177502023199,0.6778084079944866,0.5952489030110455,cotta,M-2022-10
6,degraded_noncollapsed,2429,0.32500904813608394,0.36969946480032934,0.3459167950693374,cotta,M-2022-10
7,,39,0.0,0.0,0.0,cotta,M-2022-10
8,stable,1940,0.8978215767634855,0.8922680412371135,0.8950361944157187,cotta,M-2022-10
9,degraded_noncollapsed,1291,0.4951644100580271,0.19829589465530598,0.2831858407079646,cotta,M-2022-10
10,final_collapsed;gradual_collapsed,1434,0.694074969770254,0.400278940027894,0.5077399380804953,cotta,M-2022-10
11,degraded_noncollapsed,2001,0.2973421926910299,0.17891054472763618,0.2234009360374415,cotta,M-2022-10
12,degraded_noncollapsed,2580,0.7474892395982783,0.6058139534883721,0.6692357096981374,cotta,M-2022-10
13,absorber,1607,0.29287031346035647,0.5930304915992533,0.39210039086607695,cotta,M-2022-10
14,absorber;degraded_noncollapsed,10007,0.41254523522316044,0.30758469071649847,0.3524158461186169,cotta,M-2022-10
15,stable,951,0.8455089820359282,0.7423764458464774,0.7905935050391937,cotta,M-2022-10
16,,2405,0.3745283018867924,0.16507276507276508,0.22914862914862916,cotta,M-2022-10
17,,11892,0.9179447852760736,0.9059031281533805,0.9118842051802946,cotta,M-2022-10
18,,43004,0.8949008069575752,0.9618872663008092,0.9271857173277147,cotta,M-2022-10
19,degraded_noncollapsed,29160,0.8150121065375303,0.6348765432098765,0.7137542168674699,cotta,M-2022-10
20,,2388,0.5925174013921114,0.8555276381909548,0.7001370801919122,cotta,M-2022-10
21,,3959,0.9073783359497645,0.8759787825208386,0.8914021334018764,cotta,M-2022-10
22,,1178,0.717391304347826,0.8123938879456706,0.7619426751592356,cotta,M-2022-10
23,,8236,0.8765847638281162,0.9486401165614375,0.9111901568604583,cotta,M-2022-10
24,degraded_noncollapsed,12024,0.957442748091603,0.8344976713240186,0.8917525773195877,cotta,M-2022-10
25,,46993,0.8938314134998385,0.8834081671738344,0.8885892249406023,cotta,M-2022-10
26,final_collapsed;abrupt_collapsed,1400,0.4945169712793734,0.6764285714285714,0.571342383107089,cotta,M-2022-10
27,,10235,0.9722363988976217,0.9306301905227161,0.9509784345047924,cotta,M-2022-10
28,degraded_noncollapsed,11735,0.7057783820530251,0.4423519386450788,0.5438449449973808,cotta,M-2022-10
29,,34921,0.8137062847233373,0.7255805962028579,0.7671207992733878,cotta,M-2022-10
30,,991,0.9077380952380952,0.3077699293642785,0.45968349660889224,cotta,M-2022-10
31,,1938,0.931316950220542,0.762641898864809,0.8385815602836879,cotta,M-2022-10
32,degraded_noncollapsed,1783,0.3934593765968319,0.43185642176107686,0.4117647058823529,cotta,M-2022-10
33,,124,0.5178571428571429,0.46774193548387094,0.4915254237288136,cotta,M-2022-10
34,degraded_noncollapsed,1682,0.759318423855165,0.4239001189060642,0.54406714994277,cotta,M-2022-10
35,,2194,0.9687800192122958,0.9193254329990884,0.9434050514499532,cotta,M-2022-10
36,degraded_noncollapsed,2648,0.9727610400330169,0.8901057401812689,0.9295996844803787,cotta,M-2022-10
37,,1115,0.9667318982387475,0.8860986547085202,0.9246607393542349,cotta,M-2022-10
38,final_collapsed;abrupt_collapsed,92,0.39344262295081966,0.2608695652173913,0.3137254901960784,cotta,M-2022-10
39,,4329,0.8798066359041968,0.924924924924925,0.9018018018018018,cotta,M-2022-10
40,degraded_noncollapsed,981,0.9513776337115073,0.5983690112130479,0.7346683354192741,cotta,M-2022-10
41,,2408,0.678391959798995,0.6166943521594684,0.6460735262127475,cotta,M-2022-10
42,degraded_noncollapsed,2235,0.6314553990610329,0.2407158836689038,0.3485584710074506,cotta,M-2022-10
43,,2062,0.7506799637352675,0.8031037827352085,0.7760074976569822,cotta,M-2022-10
44,stable,1081,0.9875835721107927,0.9565217391304348,0.9718045112781954,cotta,M-2022-10
45,absorber,1536,0.7780203784570596,0.6959635416666666,0.7347079037800688,cotta,M-2022-10
46,absorber,11714,0.6774076427339566,0.6371009049001195,0.6566363116448902,cotta,M-2022-10
47,final_collapsed;gradual_collapsed,34,0.0,0.0,0.0,cotta,M-2022-10
48,final_collapsed;abrupt_collapsed,2986,0.0,0.0,0.0,cotta,M-2022-10
49,,42912,0.8652407206852417,0.819188105891126,0.8415848695235815,cotta,M-2022-10
50,degraded_noncollapsed,3110,0.4479166666666667,0.11061093247588424,0.1774110366168128,cotta,M-2022-10
51,,16876,0.8309911047949892,0.9355297463853994,0.8801672473867596,cotta,M-2022-10
52,,2218,0.6514745308310992,0.6573489630297565,0.6543985637342908,cotta,M-2022-10
53,,11906,0.9294888597640891,0.893499076096086,0.9111387092629866,cotta,M-2022-10
54,degraded_noncollapsed,6595,0.7364939360529217,0.20257771038665656,0.31775478653823286,cotta,M-2022-10
55,degraded_noncollapsed,5643,0.9832915622389307,0.6257309941520468,0.764782326185835,cotta,M-2022-10
56,final_collapsed;abrupt_collapsed,10706,0.12195121951219512,0.0009340556697179152,0.0018539117538005192,cotta,M-2022-10
57,stable,2065,0.9917194349732099,0.9859564164648911,0.9888295288975231,cotta,M-2022-10
58,,2316,0.9961206896551724,0.9978411053540587,0.9969801553062986,cotta,M-2022-10
59,stable,8856,0.9810105496946141,0.9975158084914183,0.9891943340238508,cotta,M-2022-10
60,,59907,0.9022445413365455,0.8877259752616555,0.8949263777871266,cotta,M-2022-10
61,,22920,0.5419937514768043,0.9006980802792321,0.6767526102706158,cotta,M-2022-10
62,stable,24087,0.9402851687857985,0.9609747996844771,0.9505174113009198,cotta,M-2022-10
63,,12148,0.6597472168745292,0.648831083305894,0.6542436190080929,cotta,M-2022-10
64,stable,4110,0.8625244618395304,0.8579075425790754,0.8602098072700659,cotta,M-2022-10
65,,3253,0.9074733096085409,0.9406701506301876,0.9237735849056604,cotta,M-2022-10
66,final_collapsed;abrupt_collapsed,4226,0.8100694444444444,0.5520586843350687,0.6566282015198424,cotta,M-2022-10
67,,4304,0.3241291418861512,0.17727695167286245,0.22919795734454793,cotta,M-2022-10
68,,3689,0.3482133500995494,0.9007861208999729,0.5022672309552599,cotta,M-2022-10
69,final_collapsed;abrupt_collapsed,1232,0.037037037037037035,0.008928571428571428,0.014388489208633094,cotta,M-2022-10
70,degraded_noncollapsed,1735,0.7855579868708972,0.4138328530259366,0.542091355228388,cotta,M-2022-10
71,absorber,63797,0.6858147410873555,0.8316378513096228,0.751719691978549,cotta,M-2022-10
72,,10327,0.4531651670951157,0.5462380168490365,0.4953677277716795,cotta,M-2022-10
73,,13787,0.8606335454176256,0.9222455936752013,0.8903749868702077,cotta,M-2022-10
74,,3353,0.5803906836964688,0.46078138980017896,0.513715710723192,cotta,M-2022-10
75,degraded_noncollapsed,11581,0.46042149843702734,0.39426647094378725,0.4247837008093776,cotta,M-2022-10
76,stable,4405,0.8961431226765799,0.8755959137343927,0.8857503731771731,cotta,M-2022-10
77,,27623,0.8011264583612713,0.6488071534590739,0.716966035924311,cotta,M-2022-10
78,,16173,0.8032154340836013,0.7722747789525752,0.7874412886549191,cotta,M-2022-10
79,,12335,0.8525602104837078,0.6830158086745034,0.7584282306341991,cotta,M-2022-10
80,degraded_noncollapsed,1260,0.5451559934318555,0.2634920634920635,0.3552701979668272,cotta,M-2022-10
81,,3661,0.8984455958549222,0.9472821633433488,0.9222177901874751,cotta,M-2022-10
82,,35248,0.6804116461156172,0.8234509759418974,0.7451287448976972,cotta,M-2022-10
83,,32633,0.9352987612339082,0.9439830846076058,0.9396208574173771,cotta,M-2022-10
84,,1777,0.9439511653718091,0.9572312886888014,0.950544844928751,cotta,M-2022-10
85,,1115,0.8616236162361623,0.8376681614349776,0.8494770350159163,cotta,M-2022-10
86,,52904,0.8907271487586732,0.839577347648571,0.8643962245791573,cotta,M-2022-10
87,,7329,0.9067391023153538,0.9564742802565153,0.9309428950863213,cotta,M-2022-10
88,,229,0.18996415770609318,0.462882096069869,0.26937738246505716,cotta,M-2022-10
89,,613,0.8030560271646859,0.7716150081566069,0.7870216306156406,cotta,M-2022-10
90,,6090,0.8591443205784874,0.9364532019704433,0.8961345065996229,cotta,M-2022-10
91,,3610,0.925638179800222,0.9240997229916897,0.9248683116163017,cotta,M-2022-10
92,,1810,0.9485160508782556,0.8651933701657458,0.9049407685639989,cotta,M-2022-10
93,,34838,0.8293459174714662,0.8676732303806188,0.8480767612153859,cotta,M-2022-10
94,stable,350,0.6,0.54,0.5684210526315789,cotta,M-2022-10
95,,4023,0.8634361233480177,0.9743972160079543,0.9155669741912881,cotta,M-2022-10
96,absorber;degraded_noncollapsed,61021,0.7715533290457977,0.7470870683862932,0.7591231152222602,cotta,M-2022-10
97,,45643,0.861254067526713,0.8176281138400193,0.8388742778789309,cotta,M-2022-10
98,stable,59567,0.9972475979804462,0.9914550002518173,0.994342862915446,cotta,M-2022-10
99,stable,27230,0.926490984743412,0.9322071244950423,0.9293402650655341,cotta,M-2022-10
100,,27178,0.9028269363364744,0.7226801089116197,0.8027711360431611,cotta,M-2022-10
101,degraded_noncollapsed,55343,0.9782639864651737,0.6164284552698625,0.7562960007094085,cotta,M-2022-10
102,,56050,0.8696555819477435,0.9928813559322034,0.9271921494143717,cotta,M-2022-10
103,degraded_noncollapsed,2918,0.5835240274599542,0.5243317340644277,0.5523465703971119,cotta,M-2022-10
104,final_collapsed;gradual_collapsed,2391,0.06323185011709602,0.011292346298619825,0.0191625266146203,cotta,M-2022-10
105,absorber;degraded_noncollapsed,4902,0.4833245103229222,0.37250101999184004,0.4207373271889401,cotta,M-2022-10
106,,2736,0.9295874822190612,0.9554093567251462,0.9423215573179524,cotta,M-2022-10
107,stable,3189,0.9220170038111991,0.9862025713389777,0.953030303030303,cotta,M-2022-10
108,,5587,0.8185501066098081,0.6871308394487202,0.7471051863384256,cotta,M-2022-10
109,final_collapsed;abrupt_collapsed,1824,0.9620548744892002,0.9035087719298246,0.9318631608707945,cotta,M-2022-10
110,,8030,0.787922186418427,0.8221668742216688,0.8046803583399355,cotta,M-2022-10
111,degraded_noncollapsed,2242,0.48074179743223966,0.4509366636931311,0.4653624856156502,cotta,M-2022-10
112,degraded_noncollapsed,1706,0.7366898148148148,0.746189917936694,0.7414094350611532,cotta,M-2022-10
113,stable,4746,0.9884186144451463,0.9890434049726086,0.9887309110057925,cotta,M-2022-10
114,,820,0.9535714285714286,0.9768292682926829,0.9650602409638555,cotta,M-2022-10
115,,21104,0.8957006369426752,0.7996114480667172,0.8449329060684959,cotta,M-2022-10
116,,4100,0.9138972809667674,0.8853658536585366,0.8994053518334986,cotta,M-2022-10
117,,83533,0.6255012338062924,0.7768426849269151,0.6930055479316733,cotta,M-2022-10
118,degraded_noncollapsed,2917,0.8233735649102149,0.9588618443606445,0.8859676908457397,cotta,M-2022-10
119,stable,2621,0.9156118143459916,0.8279282716520412,0.8695652173913043,cotta,M-2022-10
120,,2381,0.8611111111111112,0.8202435951280974,0.8401806840180684,cotta,M-2022-10
121,final_collapsed;gradual_collapsed,205,0.017543859649122806,0.00975609756097561,0.012539184952978056,cotta,M-2022-10
122,,57235,0.8695612498174916,0.8324451821437931,0.8505985164290751,cotta,M-2022-10
123,degraded_noncollapsed,8886,0.8789719626168224,0.21168129642133693,0.3411935425358244,cotta,M-2022-10
124,,24809,0.8599806389157792,0.8951993228263937,0.8772366394122526,cotta,M-2022-10
125,,3524,0.5235756385068763,0.9074914869466515,0.6640365448504983,cotta,M-2022-10
126,,807,0.7441860465116279,0.7534076827757125,0.7487684729064039,cotta,M-2022-10
127,,8546,0.8925451368666278,0.7172946407676106,0.7953808226287791,cotta,M-2022-10
128,stable,4543,0.9019527235354573,0.9658815760510676,0.9328231292517006,cotta,M-2022-10
129,degraded_noncollapsed,31048,0.8570441781541881,0.9191252254573563,0.8869997668816536,cotta,M-2022-10
130,stable,6353,0.7441860465116279,0.8965842908861955,0.8133076318983365,cotta,M-2022-10
131,stable,26225,0.905286914055274,0.9330409914204004,0.9189544447365456,cotta,M-2022-10
132,stable,18623,0.9307184333371286,0.8778929280996617,0.9035342231064688,cotta,M-2022-10
133,,46808,0.7508401344215074,0.9689796615963083,0.8460756424007835,cotta,M-2022-10
134,,8353,0.918346997562597,0.9923380821261822,0.953909891248058,cotta,M-2022-10
135,,2978,0.4291485394655065,0.46373404969778376,0.44577146546158813,cotta,M-2022-10
136,,17861,0.8152757164059824,0.7996192822350372,0.8073716046242121,cotta,M-2022-10
137,degraded_noncollapsed,600,0.4866412213740458,0.425,0.45373665480427045,cotta,M-2022-10
138,degraded_noncollapsed,17872,0.7083974807557732,0.5664167412712623,0.6295006529444687,cotta,M-2022-10
139,degraded_noncollapsed,1906,0.1970649895178197,0.19727177334732424,0.19716832721552177,cotta,M-2022-10
140,,39024,0.8037958667229017,0.7325492004920049,0.7665205325181997,cotta,M-2022-10
141,,1846,0.6734563971992361,0.5731310942578548,0.6192566578870354,cotta,M-2022-10
142,,27783,0.6535538804284798,0.7707950905229817,0.7073492981007432,cotta,M-2022-10
143,degraded_noncollapsed,4318,0.5581687049231734,0.412227883279296,0.47422405754629016,cotta,M-2022-10
144,stable,2456,0.9888475836431226,0.9747557003257329,0.9817510764814436,cotta,M-2022-10
145,stable,1504,0.9953302201467645,0.9920212765957447,0.9936729936729937,cotta,M-2022-10
146,,5568,0.982324949014276,0.7785560344827587,0.8686504358280733,cotta,M-2022-10
147,degraded_noncollapsed,801,0.416403785488959,0.1647940074906367,0.23613595706618962,cotta,M-2022-10
148,,5342,0.8247496423462088,0.863347061025833,0.8436070971282239,cotta,M-2022-10
149,,56482,0.6857025545816449,0.6800573634078113,0.682868292162597,cotta,M-2022-10
150,degraded_noncollapsed,1195,0.8757921419518377,0.5782426778242677,0.6965725806451613,cotta,M-2022-10
151,,2077,0.7321500605082695,0.8738565238324506,0.7967515364354697,cotta,M-2022-10
152,degraded_noncollapsed,618,0.9400630914826499,0.9644012944983819,0.952076677316294,cotta,M-2022-10
153,,90325,0.8521519982427949,0.8160752836977581,0.8337235474421183,cotta,M-2022-10
154,,3149,0.7070619006102877,0.5150841536995872,0.5959948557780635,cotta,M-2022-10
155,,9885,0.6603958455810308,0.6818411734951947,0.6709471902842069,cotta,M-2022-10
156,absorber,24907,0.7606729253751798,0.891355843738708,0.8208455807590631,cotta,M-2022-10
157,,1745,0.398876404494382,0.732378223495702,0.516467973327945,cotta,M-2022-10
158,,11346,0.738057197635405,0.8142957870615195,0.7743043915521287,cotta,M-2022-10
159,,2457,0.47505091649694503,0.3797313797313797,0.4220764532911106,cotta,M-2022-10
160,,2407,0.504341164453524,0.8205234732031574,0.6247034635457852,cotta,M-2022-10
161,,929,0.9898477157360406,0.8396124865446717,0.9085614443797321,cotta,M-2022-10
162,,255,0.4944649446494465,0.5254901960784314,0.5095057034220533,cotta,M-2022-10
163,final_collapsed;gradual_collapsed,2116,0.1311706629055007,0.04395085066162571,0.06584070796460177,cotta,M-2022-10
164,,2237,0.1915648963362681,0.6030397854269111,0.29076409095807737,cotta,M-2022-10
165,,6592,0.6161768874610224,0.9892293689320388,0.7593595342066958,cotta,M-2022-10
166,degraded_noncollapsed,3035,0.6875320677270395,0.4415156507413509,0.5377207062600321,cotta,M-2022-10
167,degraded_noncollapsed,125,0.1187214611872146,0.208,0.1511627906976744,cotta,M-2022-10
168,,4172,0.6700507614213198,0.822627037392138,0.7385409941897999,cotta,M-2022-10
169,,2044,0.8174024860694384,0.9329745596868885,0.8713730865889879,cotta,M-2022-10
170,,3079,0.6325036603221084,0.7015264696329977,0.6652294425623653,cotta,M-2022-10
171,,7488,0.6558395032242655,0.7334401709401709,0.6924725759677216,cotta,M-2022-10
172,,8866,0.8186293070806513,0.7315587638168284,0.7726487581154328,cotta,M-2022-10
173,degraded_noncollapsed,1393,0.9706227967097533,0.592964824120603,0.7361853832442068,cotta,M-2022-10
174,final_collapsed;abrupt_collapsed,2702,0.0,0.0,0.0,cotta,M-2022-10
175,,36003,0.6043240816937233,0.6731105741188235,0.6368653421633554,cotta,M-2022-10
176,degraded_noncollapsed,3404,0.5383728969808712,0.6862514688601645,0.6033837014077231,cotta,M-2022-10
177,,1613,0.47881996974281393,0.7848729076255425,0.594785059901339,cotta,M-2022-10
0,,1567,0.89541639767592,0.8851308232291002,0.8902439024390244,cotta,M-2022-11
1,,7396,0.8962188254223652,0.903731746890211,0.8999596068399084,cotta,M-2022-11
2,absorber,7710,0.47453267021094153,0.717769130998703,0.5713400784637621,cotta,M-2022-11
3,,1321,0.75980687990344,0.9530658591975776,0.8455339153794493,cotta,M-2022-11
4,,1300,0.6082218920257553,0.9446153846153846,0.7399819222657427,cotta,M-2022-11
5,absorber,2225,0.46745751843539596,0.6552808988764045,0.5456586826347305,cotta,M-2022-11
6,degraded_noncollapsed,2352,0.46181262729124234,0.3856292517006803,0.42029657089898054,cotta,M-2022-11
7,,52,0.14285714285714285,0.038461538461538464,0.06060606060606061,cotta,M-2022-11
8,stable,2069,0.8910838227442606,0.8066698888351861,0.8467782851344495,cotta,M-2022-11
9,degraded_noncollapsed,1414,0.5231560891938251,0.2157001414427157,0.3054581872809214,cotta,M-2022-11
10,final_collapsed;gradual_collapsed,2038,0.43458980044345896,0.09617271835132483,0.15749296906388108,cotta,M-2022-11
11,degraded_noncollapsed,3055,0.34183006535947713,0.1711947626841244,0.22813522355507088,cotta,M-2022-11
12,degraded_noncollapsed,2343,0.4351378958120531,0.18181818181818182,0.25647200481637566,cotta,M-2022-11
13,absorber,2295,0.34203821656050953,0.46797385620915033,0.3952161913523459,cotta,M-2022-11
14,absorber;degraded_noncollapsed,12202,0.38445784503356467,0.27692181609572203,0.32194750131008526,cotta,M-2022-11
15,stable,848,0.7943696450428397,0.7653301886792453,0.7795795795795796,cotta,M-2022-11
16,,2260,0.27816901408450706,0.13982300884955753,0.18610129564193167,cotta,M-2022-11
17,,13481,0.7847728726807421,0.909873154810474,0.8427055065095669,cotta,M-2022-11
18,,45913,0.8923212709620476,0.9468560102803127,0.9187801166624397,cotta,M-2022-11
19,degraded_noncollapsed,38480,0.8177596200852015,0.6086018711018711,0.6978455853869305,cotta,M-2022-11
20,,2049,0.49169435215946844,0.8667642752562226,0.6274509803921569,cotta,M-2022-11
21,,4103,0.8934077618288144,0.8191567145990738,0.8546726001271456,cotta,M-2022-11
22,,1125,0.6698194325021496,0.6924444444444444,0.6809440559440559,cotta,M-2022-11
23,,8443,0.8375527426160337,0.9404240198981405,0.8860123863192546,cotta,M-2022-11
24,degraded_noncollapsed,3411,0.7706175680859225,0.5889768396364703,0.6676636756397474,cotta,M-2022-11
25,,49655,0.8642766948149317,0.882187090927399,0.8731400552128286,cotta,M-2022-11
26,final_collapsed;abrupt_collapsed,1647,0.4985133795837463,0.6108075288403157,0.5489768076398363,cotta,M-2022-11
27,,13927,0.9467675181960896,0.4763409205141093,0.6338014712907232,cotta,M-2022-11
28,degraded_noncollapsed,11258,0.6815633245382586,0.36711671700124354,0.47719662856483086,cotta,M-2022-11
29,,44227,0.8413533088600059,0.7669523141972099,0.8024318985604958,cotta,M-2022-11
30,,544,0.9005681818181818,0.5827205882352942,0.7075892857142857,cotta,M-2022-11
31,,1379,0.8714099216710183,0.9680928208846991,0.9172105805565098,cotta,M-2022-11
32,degraded_noncollapsed,1503,0.30453972257250944,0.3213572854291417,0.31272256393654907,cotta,M-2022-11
33,,210,0.6419753086419753,0.49523809523809526,0.5591397849462365,cotta,M-2022-11
34,degraded_noncollapsed,2035,0.8395331874544129,0.5656019656019656,0.6758661186142102,cotta,M-2022-11
35,,1657,0.9357739242132306,0.8792999396499698,0.9066583696328563,cotta,M-2022-11
36,degraded_noncollapsed,1121,0.9439655172413793,0.7814451382694023,0.8550512445095169,cotta,M-2022-11
37,,1388,0.9642276422764228,0.8544668587896254,0.906035141329259,cotta,M-2022-11
38,final_collapsed;abrupt_collapsed,90,0.41509433962264153,0.24444444444444444,0.3076923076923077,cotta,M-2022-11
39,,4557,0.8271604938271605,0.9409699363616414,0.8804024227492044,cotta,M-2022-11
40,degraded_noncollapsed,1040,0.9221014492753623,0.4894230769230769,0.6394472361809045,cotta,M-2022-11
41,,2746,0.675826363998407,0.6179898033503277,0.6456153699828799,cotta,M-2022-11
42,degraded_noncollapsed,2364,0.6464323748668797,0.25676818950930624,0.36754465637299427,cotta,M-2022-11
43,,2936,0.7896630683676807,0.8222070844686649,0.8056065409644585,cotta,M-2022-11
44,stable,1284,0.9786392405063291,0.9633956386292835,0.9709576138147566,cotta,M-2022-11
45,absorber,1723,0.7995951417004049,0.6877539175856066,0.7394695787831513,cotta,M-2022-11
46,absorber,12142,0.6978609625668449,0.6233734145939713,0.6585174873847225,cotta,M-2022-11
47,final_collapsed;gradual_collapsed,83,0.0,0.0,0.0,cotta,M-2022-11
48,final_collapsed;abrupt_collapsed,2978,0.09433962264150944,0.0016789791806581598,0.003299241174529858,cotta,M-2022-11
49,,48158,0.8595743746293897,0.8127206279330537,0.8354911357547683,cotta,M-2022-11
50,degraded_noncollapsed,1438,0.17352941176470588,0.12308762169680111,0.14401952807160293,cotta,M-2022-11
51,,16638,0.7976116303219107,0.9233080899146532,0.8558694077664494,cotta,M-2022-11
52,,2464,0.7727713178294574,0.6473214285714286,0.7045053003533569,cotta,M-2022-11
53,,8909,0.8612259790805157,0.7948142327982939,0.8266884595178332,cotta,M-2022-11
54,degraded_noncollapsed,8068,0.751953125,0.1908775409023302,0.3044681692368525,cotta,M-2022-11
55,degraded_noncollapsed,5499,0.9479229379891632,0.5726495726495726,0.7139780070286815,cotta,M-2022-11
56,final_collapsed;abrupt_collapsed,15132,0.02287581699346405,0.00046259582342056567,0.0009068532193289286,cotta,M-2022-11
57,stable,2855,0.9646655231560892,0.984938704028021,0.9746967071057192,cotta,M-2022-11
58,,204,0.9753694581280788,0.9705882352941176,0.972972972972973,cotta,M-2022-11
59,stable,9194,0.9832366215344939,0.9952142701762019,0.9891891891891892,cotta,M-2022-11
60,,58993,0.8964612916026846,0.8807485633888766,0.8885354675422396,cotta,M-2022-11
61,,24608,0.5232859612060687,0.8858094928478544,0.6579137993480623,cotta,M-2022-11
62,stable,25853,0.9283363255535607,0.9600433218581983,0.9439236342200841,cotta,M-2022-11
63,,14361,0.6281620236951649,0.5464104171018731,0.5844412169962387,cotta,M-2022-11
64,stable,2134,0.7382943143812709,0.8275538894095595,0.7803800265134777,cotta,M-2022-11
65,,3979,0.7599517490952955,0.9499874340286504,0.8444096950742768,cotta,M-2022-11
66,final_collapsed;abrupt_collapsed,3279,0.018456375838926176,0.003354681305275999,0.00567741935483871,cotta,M-2022-11
67,,2508,0.203125,0.15031897926634769,0.17277726856095327,cotta,M-2022-11
68,,3760,0.3875817743601515,0.8981382978723405,0.5414896175739597,cotta,M-2022-11
69,final_collapsed;abrupt_collapsed,2284,0.026385224274406333,0.0043782837127845885,0.007510326699211416,cotta,M-2022-11
70,degraded_noncollapsed,1791,0.6161369193154034,0.2814070351758794,0.38635492525871984,cotta,M-2022-11
71,absorber,64126,0.6249841588036729,0.8459595172005115,0.7188736127215505,cotta,M-2022-11
72,,9807,0.4294552587897993,0.5804017538492913,0.49364728329213825,cotta,M-2022-11
73,,14224,0.8388935134789012,0.921048931383577,0.8780536845279984,cotta,M-2022-11
74,,3465,0.544227353463588,0.44213564213564216,0.4878980891719745,cotta,M-2022-11
75,degraded_noncollapsed,11835,0.45459209851205745,0.37431347697507394,0.41056533827618164,cotta,M-2022-11
76,stable,4370,0.8929828678713917,0.8707093821510298,0.8817054802456262,cotta,M-2022-11
77,,29408,0.7897957561789716,0.6758705114254625,0.728405467805182,cotta,M-2022-11
78,,16972,0.7708774263772147,0.7511194909262314,0.7608702139723656,cotta,M-2022-11
79,,12791,0.7804765847824087,0.6632006879837385,0.7170752324598478,cotta,M-2022-11
80,degraded_noncollapsed,1702,0.5590062111801242,0.21151586368977673,0.3069053708439898,cotta,M-2022-11
81,,3461,0.9351535836177475,0.9500144466917076,0.9425254407338398,cotta,M-2022-11
82,,46016,0.7878170829452159,0.7903337969401947,0.7890734332114689,cotta,M-2022-11
83,,32724,0.9176406842634879,0.7245446766898912,0.8097401045046275,cotta,M-2022-11
84,,704,0.8067331670822943,0.9190340909090909,0.8592297476759628,cotta,M-2022-11
85,,1258,0.8599033816425121,0.7074721780604134,0.7762756214566071,cotta,M-2022-11
86,,51038,0.8531356119516948,0.8318899643402955,0.8423788502554437,cotta,M-2022-11
87,,6282,0.8749083443320135,0.9496975485514167,0.910770170216014,cotta,M-2022-11
88,,465,0.4219114219114219,0.7784946236559139,0.54724111866969,cotta,M-2022-11
89,,591,0.6568213783403657,0.7901861252115059,0.717357910906298,cotta,M-2022-11
90,,5937,0.8202538949798038,0.9577227556004716,0.8836739451394825,cotta,M-2022-11
91,,3441,0.8112726345320072,0.9244405696018599,0.8641673458299375,cotta,M-2022-11
92,,1467,0.6302996042962126,0.7600545330606681,0.6891223733003708,cotta,M-2022-11
93,,32818,0.7902376547602106,0.8460296178926199,0.8171824643503598,cotta,M-2022-11
94,stable,575,0.32216494845360827,0.43478260869565216,0.3700962250185048,cotta,M-2022-11
95,,4315,0.8695383347073372,0.9777520278099653,0.9204756190683975,cotta,M-2022-11
96,absorber;degraded_noncollapsed,63439,0.767947642833704,0.6640237078138054,0.7122145858165742,cotta,M-2022-11
97,,44830,0.8505556083198784,0.7990631273700647,0.8240057046902676,cotta,M-2022-11
