method,confidence_threshold,class_id,silver_true_count,silver_pseudo_count,silver_class_accuracy,holdout_support,holdout_recall,holdout_f1,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
self_evolving,0.95,26,69,14,0.14285714285714285,150,0.0,0.0,738,0.017615176151761516,0.029345372460496615,807,0.01858736059479554,0.030959752321981424
self_evolving,0.99,56,137,0,,2442,0.0,0.0,12000,0.0,0.0,12137,0.0,0.0
self_evolving,0.99,163,6,0,,347,0.0,0.0,1735,0.0,0.0,1741,0.0,0.0
self_evolving,0.99,174,6,1,0.0,294,0.0,0.0,1501,0.0,0.0,1507,0.0,0.0
self_evolving,0.99,48,114,1,0.0,660,0.0,0.0,3247,0.0,0.0,3361,0.0,0.0
self_evolving,0.99,38,3,4,0.75,41,0.04878048780487805,0.08333333333333333,190,0.021052631578947368,0.037914691943127965,193,0.03626943005181347,0.06422018348623854
self_evolving,0.99,69,1,0,,377,0.0,0.0,1865,0.0,0.0,1866,0.0,0.0
self_evolving,0.99,104,8,5,0.0,362,0.0,0.0,1736,0.0,0.0,1744,0.0,0.0
self_evolving,0.99,47,12,0,,125,0.0,0.0,606,0.0,0.0,618,0.0,0.0
self_evolving,0.99,66,80,0,,379,0.0,0.0,1875,0.0,0.0,1955,0.0,0.0
self_evolving,0.99,10,23,0,,202,0.0,0.0,981,0.0,0.0,1004,0.0,0.0
self_evolving,0.99,109,1,1,0.0,74,0.0,0.0,392,0.0,0.0,393,0.0,0.0
self_evolving,0.99,26,18,0,,150,0.0,0.0,789,0.0,0.0,807,0.0,0.0
self_evolving,0.997,56,26,0,,2442,0.0,0.0,12111,0.0,0.0,12137,0.0,0.0
self_evolving,0.997,163,0,0,,347,0.0,0.0,1741,0.0,0.0,1741,0.0,0.0
self_evolving,0.997,174,0,0,,294,0.0,0.0,1507,0.0,0.0,1507,0.0,0.0
self_evolving,0.997,48,11,0,,660,0.0,0.0,3350,0.0,0.0,3361,0.0,0.0
self_evolving,0.997,38,1,1,1.0,41,0.024390243902439025,0.047619047619047616,192,0.005208333333333333,0.010309278350515464,193,0.010362694300518135,0.02040816326530612
self_evolving,0.997,69,0,0,,377,0.0,0.0,1866,0.0,0.0,1866,0.0,0.0
self_evolving,0.997,104,3,0,,362,0.0,0.0,1741,0.0,0.0,1744,0.0,0.0
self_evolving,0.997,47,3,0,,125,0.0,0.0,615,0.0,0.0,618,0.0,0.0
self_evolving,0.997,66,37,0,,379,0.0,0.0,1918,0.0,0.0,1955,0.0,0.0
self_evolving,0.997,10,7,0,,202,0.0,0.0,997,0.0,0.0,1004,0.0,0.0
self_evolving,0.997,109,0,0,,74,0.0,0.0,393,0.0,0.0,393,0.0,0.0
self_evolving,0.997,26,7,0,,150,0.0,0.0,800,0.0,0.0,807,0.0,0.0
