period,class_id,support,precision,recall,f1,delta_f1_from_ref,delta_recall_from_ref,delta_precision_from_ref
W-2022-47,25,3042,0.8174991838067255,0.8231426692965155,0.8203112203112203,-0.03168301323034628,0.011886663805781073,-0.07954103880900942
W-2022-47,26,77101,0.8482670812776221,0.8986783569603507,0.8727453647722693,0.0018453918798865265,-0.002412684718002378,0.005600659413277476
W-2022-47,27,21567,0.9941327124563446,0.9898919645755089,0.9920078063287022,-0.0033192964750361487,-0.006027443738696681,-0.0006027889446913459
W-2022-47,28,213159,0.9307021143549459,0.8937506743792193,0.9118521975326369,-0.0015544156532367737,-0.0010297324326510315,-0.002122656127984568
W-2022-47,29,228257,0.9293887705889298,0.9312047385184244,0.9302958683473389,0.0027686877624170103,0.0006230083470909475,0.004896152635374684
W-2022-47,30,34320,0.8935226547543076,0.8159382284382284,0.8529698446542796,-0.0007513674669324955,-0.0009614375273784281,-0.0004962329686725164
W-2022-47,31,6026,0.8929150892374257,0.8219382675074677,0.8559578328868919,-0.039100355677790244,-0.010788320491528003,-0.07456102831526157
W-2022-47,32,203569,0.9068127457833445,0.9367831054826619,0.9215543195140457,0.008275515333967198,0.0008265768670130402,0.015138724645518131
W-2022-47,33,16272,0.9099365750528541,0.9257620452310718,0.9177810948304749,0.0023618420618245484,0.0007743423289566786,0.0038898393265230924
W-2022-47,34,588,0.7155172413793104,0.282312925170068,0.40487804878048783,-0.0131637553999302,-0.003401360544217691,-0.06317128321085352
W-2022-47,35,2220,0.5534591194968553,0.6342342342342342,0.5910999160369438,-0.08709412815133677,0.0011639329429860013,-0.17678498476462579
W-2022-47,36,31677,0.9394659317685071,0.936262903684061,0.9378616829522816,-0.0031879603989590777,-0.018040718500910935,0.011307150978147384
W-2022-47,37,4665,0.8156229543966834,0.8012861736334406,0.8083910034602076,-0.0062964333190761446,0.02507183284701031,-0.04155031082255878
W-2022-47,38,5000,0.9372128637059725,0.8568,0.8952042628774423,0.017992580933293922,0.023972637117992357,0.010619754045985919
W-2022-47,39,12781,0.9272047832585949,0.97065957280338,0.9484346928634226,0.06460180467797727,0.1309878730351951,-0.005692334937145049
W-2022-47,40,3157,0.9747506234413965,0.9904973075704783,0.982560879811469,-0.002950651826615025,-0.0011718385169956491,-0.004679291339679037
W-2022-47,41,488622,0.3716241209511367,0.7114129122307223,0.48821635833506555,-0.21081788028023923,-0.10441946152560122,-0.23986644984386452
W-2022-47,42,143052,0.703095612493448,0.6376282750328552,0.6687635638453868,-0.11991315974098093,-0.14234852392661324,-0.09447730424810652
W-2022-47,43,80607,0.4013371755422779,0.9174637438435868,0.558404687476404,-0.2008072875054414,-0.010285726586366839,-0.24115747198765636
W-2022-47,44,62183,0.44844189915536214,0.9016290626055353,0.5989733289887664,-0.14035079841391207,0.017226306732703867,-0.18669371932451861
W-2022-47,45,11427,0.7804445757329591,0.9248271637350136,0.8465235501441846,-0.032472473199305574,0.03419398738755153,-0.08721447810064609
W-2022-47,46,2764,0.7910762737413325,0.9493487698986975,0.8630159513237954,-0.06815708820958111,-0.01936751920594104,-0.10535497157935625
W-2022-47,47,44337,0.7457531851111666,0.269323589778289,0.395731495136622,-0.29289068441210586,-0.29241834281804985,-0.14378932171047842
W-2022-47,48,24953,0.5918145956607495,0.24049212519536728,0.3420055281680107,-0.29771293785749126,-0.2971030781752371,-0.19792533173316829
W-2022-47,49,305992,0.6055308887301932,0.1912043452116395,0.29063641760201486,-0.3989479652218184,-0.44037861895649855,-0.1537852921257068
W-2022-47,50,378241,0.6842682270212062,0.2788751087269757,0.3962554048317599,-0.35814429226193556,-0.3779150877282565,-0.20181802196170673
W-2022-47,51,3391,0.3212079615648593,0.4140371571807726,0.3617624323627931,-0.128455837645291,-0.025255801381962817,-0.2332909411417976
W-2022-47,52,35424,0.37259576135584366,0.3220980126467931,0.34551152966826654,-0.24163077145030926,-0.21764872827601572,-0.2710670465990391
W-2022-47,53,23154,0.7955159935110853,0.8259911894273128,0.8104672105095879,-0.049945228733486946,-0.04311601301322299,-0.0563739284624698
W-2022-47,54,18959,0.7207413945278023,0.8614378395484994,0.7848338499243134,-0.04640294669562128,0.0259893041047895,-0.10632591546121029
W-2022-47,55,402980,0.8887524638117836,0.8783537644548116,0.883522518081236,-0.03525063629144376,-0.05022373614411113,-0.020421218726137336
W-2022-47,56,19111,0.7926586261143157,0.39547904348281093,0.5276827480276478,-0.22798246851673243,-0.272987355138671,-0.07636765823454927
W-2022-47,57,225618,0.8062607477965815,0.9289019493125549,0.8632472119533318,-0.05053451642411888,-0.021422575490412155,-0.07368447697075253
W-2022-47,58,8667,0.34764028242289113,0.21587631244952118,0.266353477115809,-0.31586941809921226,-0.28898188082778975,-0.33994913102489144
W-2022-47,59,444170,0.8910246581452725,0.8634937073642974,0.8770431823794671,-0.04721901936197659,-0.05013249739659531,-0.044124095745085135
W-2022-47,60,69798,0.46864351671218624,0.25813060546147454,0.3328991251166357,-0.31042211660566127,-0.2965284382934243,-0.29707828588477553
W-2022-47,61,195085,0.2624286638818615,0.5944742035522977,0.364118447677969,-0.2654620290951483,-0.18859287537924907,-0.2639733511369572
W-2022-47,62,514937,0.7109397205343494,0.1797268403707638,0.2869198312236287,-0.448721774706838,-0.4493942006359436,-0.1746461794244626
W-2022-47,63,1900,0.7813191677733511,0.9289473684210526,0.8487617215676846,0.01476490628106042,0.02709631375036814,0.005680515422369914
W-2022-47,64,5726,0.6652516676773802,0.5747467691232973,0.6166963365501733,-0.03958335184047845,-0.04759557321904506,-0.02888016512004743
W-2022-47,65,11151,0.8660799860590747,0.8913998744507219,0.8785575393318014,0.0008565120558537975,-0.0013221576155725279,0.002902839220544795
W-2022-47,66,295771,0.9446292481114852,0.9533929966088629,0.948990889908226,-0.003831151591305537,-0.0023065926942902326,-0.005332521776483912
W-2022-47,67,22538,0.9268359517720132,0.9004348211908776,0.9134446594949813,0.0163026243938017,0.0182261165178923,0.014246321997855804
W-2022-47,68,50594,0.7658073618058228,0.7081076807526584,0.7358281301347355,-0.011522747419224322,-0.00936392418561316,-0.014019591411430388
W-2022-47,69,898,0.8523035230352304,0.700445434298441,0.7689486552567237,-0.0654328961059597,-0.0836365199962793,-0.03927353789666921
W-2022-47,70,4661,0.48852594583419473,0.5069727526281914,0.49757843756580333,-0.17430160113139115,-0.17861461163636927,-0.17018413952780342
W-2022-47,71,1435,0.5052631578947369,0.06689895470383275,0.11815384615384615,-0.09478978641400353,-0.08266116259822004,0.13569794050343253
W-2022-47,72,4835,0.7811168954093706,0.6827300930713547,0.7286171504248979,-0.10471618290843543,-0.15029402566704975,-0.05252588216211107
W-2022-47,73,5227,0.7281950872196511,0.7826669217524392,0.7544490548639926,-0.03989018358031604,-0.0016113251313565335,-0.0764666289519661
W-2022-47,74,2379,0.40096424266773806,0.41950399327448507,0.41002465078060807,-0.027523537345837568,-0.006067810250074357,-0.04925392472615325
W-2022-47,75,80627,0.952906190203415,0.9697123792278021,0.9612358307310236,0.0017298069376686653,0.0038660072596011785,-0.00034218560867893544
W-2022-47,76,19942,0.8688724839343566,0.8203790993882258,0.8439297413014882,-0.0069528204533529925,-0.017276352265104933,0.00433838115340035
W-2022-47,77,4699,0.7645385587863464,0.5147903809321133,0.6152867862139133,0.003017927980863755,-0.0063187871917937954,0.022453891408189097
W-2022-47,78,15687,0.8309897059812958,0.7873398355326067,0.8085761047463175,-0.009908234339071398,-0.002712485813177845,-0.01804943992617747
W-2022-47,79,54811,0.9246033200190553,0.9206728576380654,0.9226339028604339,0.0038377736165434717,0.0051053165740790885,0.0025557519176644394
W-2022-47,80,1045,0.46422018348623856,0.24210526315789474,0.3182389937106918,0.00391538628363608,0.006752730883813313,-0.008833708729330314
W-2022-47,81,2502,0.9102192800992966,0.8792965627498002,0.89449075015247,0.010130560579010295,0.013001298125844718,0.007024701202878458
W-2022-47,82,19136,0.8177026893902078,0.8675271739130435,0.8418783913991582,0.0052546598258729205,-0.016901423861592324,0.023980963692315282
W-2022-47,83,764,0.8569482288828338,0.8232984293193717,0.8397863818424566,0.02331743557588295,0.007398847729413571,0.0399091227375824
W-2022-47,84,1096,0.7527075812274369,0.7609489051094891,0.7568058076225045,-0.041628634647554175,-0.005392191810120184,-0.08062575210589651
W-2022-47,85,3364,0.5326037391700866,0.34720570749108204,0.4203707036170596,0.09874908199543797,0.0532878316034624,0.1775123553580762
W-2022-47,86,1581,0.9165588615782665,0.8962681846932321,0.9062999680204669,-0.00048252446199226195,0.004091984824724504,-0.005316138421733507
W-2022-47,87,2063,0.9563318777292577,0.9554047503635482,0.9558680892337537,-0.007832387845690403,-0.00929624631419268,-0.006370152937961615
W-2022-47,88,18595,0.8451836852762511,0.7856413014251142,0.8143255295429208,-0.003027345820695193,0.00547257011370883,-0.013075243295177508
W-2022-47,89,230062,0.9777143057098617,0.9715946136258922,0.9746448535375116,0.0020106715854034674,-0.010236846053668813,0.014106690153833146
W-2022-47,90,4082,0.5624770978380359,0.3760411562959334,0.45074144765819996,-0.054055600312279795,-0.1251801431666949,0.05405291547926483
W-2022-47,91,271660,0.9588742089806404,0.9783368917028639,0.9685077819522843,0.0027368632140822857,0.00211874272668644,0.003329281097853909
W-2022-47,92,11165,0.847430607651913,0.8094043887147335,0.8279811260250126,0.016827767343136846,0.014126352057386549,0.019755211596303557
W-2022-47,93,14910,0.9522136797454931,0.9635814889336016,0.9578638575905061,0.006494834296676855,0.008230208565906283,0.004793852299619705
W-2022-47,94,2514,0.5209251101321586,0.37629276054097055,0.4369515011547344,-0.039689783060124606,-0.05499215566014676,-0.011733583520095348
W-2022-47,95,590,0.7131979695431472,0.47627118644067795,0.5711382113821138,-0.030064193427505437,-0.05004460303300623,0.012263390103894878
W-2022-47,96,299,0.7009345794392523,0.5016722408026756,0.5847953216374269,-0.034451540287259275,-0.044453220451937,-0.014041265971375672
W-2022-47,97,12176,0.918365568914445,0.8657194480946123,0.8912657478650545,0.001127302710634881,-4.124133197036528e-05,0.0024367532749254295
W-2022-47,98,14719,0.7109114707282247,0.811807867382295,0.7580169378627842,0.0012387601275707372,0.005587771688515097,-0.0021385012675435577
W-2022-47,99,14165,0.8691261163508889,0.7351217790328274,0.7965271934521533,-0.008277037329330716,0.00559653934240345,-0.028280633205061356
W-2022-47,100,11011,0.8881667182502837,0.7818545091272364,0.8316267387944358,-0.034469845655171194,-0.062009871531596206,-0.0013652139255717621
W-2022-47,101,331412,0.49224265617641105,0.6528128130544458,0.5612694261872982,-0.17434663705261733,-0.11695209723667976,-0.21212572632342241
