period,class_id,support,precision,recall,f1,delta_f1_from_ref,delta_recall_from_ref,delta_precision_from_ref
M-2022-4,38,77,0.896551724137931,0.6753246753246753,0.7703703703703704,0.0,0.0,0.0
M-2022-4,39,4388,0.9324294287619471,0.9560164083865087,0.9440756160684145,0.0,0.0,0.0
M-2022-4,40,2334,0.9781520254893036,0.9207369323050557,0.9485764731847275,0.0,0.0,0.0
M-2022-4,41,2121,0.882439744220364,0.8458274398868458,0.8637457871930669,0.0,0.0,0.0
M-2022-4,42,1839,0.8788235294117647,0.8123980424143556,0.8443063012150325,0.0,0.0,0.0
M-2022-4,43,2042,0.9056271981242673,0.7566111655239961,0.8244397011739595,0.0,0.0,0.0
M-2022-4,44,2910,0.9837685250529288,0.9580756013745705,0.9707520891364902,0.0,0.0,0.0
M-2022-4,45,2192,0.9301895515487748,0.9178832116788321,0.9239954075774971,0.0,0.0,0.0
M-2022-4,46,9798,0.7530023640661938,0.8127168809961216,0.781720905119521,0.0,0.0,0.0
M-2022-4,47,3839,0.9935965848452508,0.9700442823651992,0.9816791880848821,0.0,0.0,0.0
M-2022-4,48,5001,0.984362628661916,0.9944011197760448,0.9893564110215856,0.0,0.0,0.0
M-2022-4,49,40220,0.9390109338950747,0.9309796121332671,0.9349780263683579,0.0,0.0,0.0
M-2022-4,50,4546,0.8361119849009122,0.5846898372195336,0.6881553398058252,0.0,0.0,0.0
M-2022-4,51,21842,0.9240107913669064,0.94084790770076,0.932353341499932,0.0,0.0,0.0
M-2022-4,52,2301,0.9203581526861452,0.848761408083442,0.8831110106262717,0.0,0.0,0.0
M-2022-4,53,9775,0.9409687184661958,0.9539641943734015,0.9474218948437897,0.0,0.0,0.0
M-2022-4,54,6663,0.8391951837769328,0.794987242983641,0.8164932562620424,0.0,0.0,0.0
M-2022-4,55,8193,0.9863245794505627,0.9947516172342243,0.9905201750121536,0.0,0.0,0.0
M-2022-4,56,10094,0.9687625957275292,0.9524469982167625,0.9605355180337696,0.0,0.0,0.0
M-2022-4,57,3065,0.9896204995134609,0.9954323001631321,0.9925178919973975,0.0,0.0,0.0
M-2022-4,58,2286,0.9921156373193167,0.9908136482939632,0.9914642153644123,0.0,0.0,0.0
M-2022-4,59,13724,0.9954979430256927,0.9344943165257942,0.9640320216484384,0.0,0.0,0.0
M-2022-4,60,49622,0.9132309186957314,0.9092741122889041,0.9112482202183199,0.0,0.0,0.0
M-2022-4,61,19676,0.7113746958637469,0.8321305143321813,0.7670289515600113,0.0,0.0,0.0
M-2022-4,62,15549,0.9463302752293578,0.9287413981606534,0.9374533415560388,0.0,0.0,0.0
M-2022-4,63,11152,0.8243564784771793,0.6834648493543759,0.7473281694283753,0.0,0.0,0.0
M-2022-4,64,2437,0.8236046016190882,0.7931883463274518,0.8081103678929766,0.0,0.0,0.0
M-2022-4,65,3145,0.9563454942313688,0.9751987281399046,0.9656801007556675,0.0,0.0,0.0
M-2022-4,66,5149,0.8769202295021284,0.9201786754709652,0.8980288097043214,0.0,0.0,0.0
M-2022-4,67,854,0.5711743772241993,0.3758782201405152,0.4533898305084746,0.0,0.0,0.0
M-2022-4,68,7271,0.7754048017867113,0.7639939485627837,0.7696570834776585,0.0,0.0,0.0
M-2022-4,69,879,0.8545454545454545,0.8020477815699659,0.8274647887323944,0.0,0.0,0.0
M-2022-4,70,2642,0.845489443378119,0.6669190007570023,0.7456622936944562,0.0,0.0,0.0
M-2022-4,71,149408,0.898879971897968,0.8906015742128935,0.8947216245293168,0.0,0.0,0.0
M-2022-4,72,17880,0.8352322017234399,0.8077181208053691,0.8212447755252907,0.0,0.0,0.0
M-2022-4,73,29211,0.9772696384887197,0.9846633117661155,0.9809525433555583,0.0,0.0,0.0
M-2022-4,74,9210,0.8396893634724726,0.6574375678610206,0.7374703124048475,0.0,0.0,0.0
M-2022-4,75,28060,0.7365331195051404,0.9165716322166786,0.8167484399561759,0.0,0.0,0.0
M-2022-4,76,10523,0.9372085794218216,0.8595457569134277,0.8966987211262021,0.0,0.0,0.0
M-2022-4,77,81932,0.8928487107797453,0.8769711468046673,0.8848387076911709,0.0,0.0,0.0
M-2022-4,78,48009,0.9615252342876794,0.9317836239038514,0.9464208265896565,0.0,0.0,0.0
M-2022-4,79,25102,0.8361911245372932,0.7829256632937615,0.8086822343380311,0.0,0.0,0.0
M-2022-4,80,6096,0.8715596330275229,0.7791994750656168,0.822795773428027,0.0,0.0,0.0
M-2022-4,81,7217,0.9657291097760786,0.9800471109879452,0.972835430850698,0.0,0.0,0.0
M-2022-4,82,79609,0.8904576313804375,0.8896858395407554,0.8900715681531144,0.0,0.0,0.0
M-2022-4,83,24502,0.9595668748479196,0.9656762713247898,0.9626118795768918,0.0,0.0,0.0
M-2022-4,84,2397,0.9054531188701451,0.9628702544847726,0.9332794177112819,0.0,0.0,0.0
M-2022-4,85,2080,0.9117108874656907,0.958173076923077,0.9343647444913268,0.0,0.0,0.0
M-2022-4,86,27759,0.8664357490864799,0.8200223350985266,0.8425903647905831,0.0,0.0,0.0
M-2022-4,87,11231,0.950342911711086,0.9747128483661295,0.9623736263736263,0.0,0.0,0.0
M-2022-4,88,204,0.4025974025974026,0.45588235294117646,0.42758620689655175,0.0,0.0,0.0
M-2022-4,89,486,0.7659137577002053,0.7674897119341564,0.7667009249743063,0.0,0.0,0.0
