strategy,budget,class_id,support,recall,f1
margin,50,104,1744,0.0011467889908256881,0.0021287919105907396
margin,50,47,618,0.003236245954692557,0.005997001499250375
margin,50,66,1955,0.0005115089514066496,0.000946521533364884
margin,50,10,1004,0.060756972111553786,0.10990990990990991
margin,50,109,393,0.0,0.0
margin,50,26,807,0.008674101610904586,0.014767932489451477
margin,100,56,12137,0.09170305676855896,0.15674952468136047
margin,100,163,1741,0.010913268236645606,0.021052631578947368
margin,100,174,1507,0.0,0.0
margin,100,48,3361,0.0,0.0
margin,100,38,193,0.05181347150259067,0.09259259259259259
margin,100,69,1866,0.0,0.0
margin,100,104,1744,0.1559633027522936,0.1330398630471998
margin,100,47,618,0.0016181229773462784,0.0030959752321981426
margin,100,66,1955,0.0,0.0
margin,100,10,1004,0.0249003984063745,0.04775549188156638
margin,100,109,393,0.0,0.0
margin,100,26,807,0.009913258983890954,0.016614745586708203
margin,200,56,12137,0.16849303781824174,0.26135855326218926
margin,200,163,1741,0.00861573808156232,0.016910935738444193
margin,200,174,1507,0.0,0.0
margin,200,48,3361,0.0041654269562630165,0.007528905619790266
margin,200,38,193,0.06217616580310881,0.10666666666666667
margin,200,69,1866,0.01607717041800643,0.01542813062483929
margin,200,104,1744,0.6410550458715596,0.29355389260863857
margin,200,47,618,0.0,0.0
margin,200,66,1955,0.0005115089514066496,0.0009610764055742432
margin,200,10,1004,0.0,0.0
margin,200,109,393,0.0,0.0
margin,200,26,807,0.0037174721189591076,0.006607929515418502
margin,500,56,12137,0.633517343659883,0.6694236461779558
margin,500,163,1741,0.03331418724870764,0.047540983606557376
margin,500,174,1507,0.0013271400132714001,0.0008541533205210335
margin,500,48,3361,0.05653079440642666,0.09588695432752965
margin,500,38,193,0.09844559585492228,0.09047619047619047
margin,500,69,1866,0.017684887459807074,0.01750663129973475
margin,500,104,1744,0.6496559633027523,0.4388921169862483
margin,500,47,618,0.0,0.0
margin,500,66,1955,0.0005115089514066496,0.0008213552361396304
margin,500,10,1004,0.0,0.0
margin,500,109,393,0.0,0.0
margin,500,26,807,0.0012391573729863693,0.0023752969121140144
margin,1000,56,12137,0.7674878470791794,0.6397005802973594
margin,1000,163,1741,0.11143021252153934,0.10157068062827225
margin,1000,174,1507,0.0019907100199071004,0.0017538731365097924
margin,1000,48,3361,0.13626896756917584,0.1678577973245373
margin,1000,38,193,0.24352331606217617,0.06871345029239766
margin,1000,69,1866,0.01714898177920686,0.01835915088927137
margin,1000,104,1744,0.7270642201834863,0.5546806649168854
margin,1000,47,618,0.0,0.0
margin,1000,66,1955,0.0005115089514066496,0.0009402914903620122
margin,1000,10,1004,0.0,0.0
margin,1000,109,393,0.0,0.0
margin,1000,26,807,0.027261462205700124,0.03109540636042403
absorber_random,50,56,12137,0.10422674466507374,0.1757554706495311
