method,confidence_threshold,class_id,silver_true_count,silver_pseudo_count,silver_class_accuracy,holdout_support,holdout_recall,holdout_f1,strict_support,strict_recall,strict_f1,full_support,full_recall,full_f1
self_evolving+replay+kd,0.95,174,86,3,0.0,321,0.0,0.0,1421,0.0,0.0,1507,0.0,0.0
self_evolving+replay+kd,0.95,48,324,2,0.0,664,0.0,0.0,3037,0.0,0.0,3361,0.0,0.0
self_evolving+replay+kd,0.95,38,13,11,0.36363636363636365,33,0.06060606060606061,0.11428571428571428,180,0.011111111111111112,0.021052631578947368,193,0.031088082901554404,0.05660377358490566
self_evolving+replay+kd,0.95,69,26,8,0.0,389,0.0,0.0,1840,0.0,0.0,1866,0.0,0.0
self_evolving+replay+kd,0.95,104,25,12,0.0,324,0.0,0.0,1719,0.0,0.0,1744,0.0,0.0
self_evolving+replay+kd,0.95,47,42,2,0.0,115,0.0,0.0,576,0.0,0.0,618,0.0,0.0
self_evolving+replay+kd,0.95,66,199,14,0.0,386,0.0,0.0,1756,0.0005694760820045558,0.000856898029134533,1955,0.0005115089514066496,0.000782472613458529
self_evolving+replay+kd,0.95,10,99,5,0.6,211,0.061611374407582936,0.1092436974789916,905,0.07734806629834254,0.13371537726838587,1004,0.07270916334661355,0.1266261925411969
self_evolving+replay+kd,0.95,109,16,2,0.0,87,0.0,0.0,377,0.0,0.0,393,0.0,0.0
self_evolving+replay+kd,0.95,26,73,13,0.15384615384615385,138,0.0,0.0,734,0.005449591280653951,0.005792903692976104,807,0.004956629491945477,0.005405405405405406
self_evolving+replay+kd,0.99,56,144,0,,2414,0.0,0.0,11993,0.0,0.0,12137,0.0,0.0
self_evolving+replay+kd,0.99,163,6,0,,343,0.0029154518950437317,0.004866180048661801,1735,0.001729106628242075,0.0028763183125599234,1741,0.0017231476163124641,0.002866698518872432
self_evolving+replay+kd,0.99,174,5,1,0.0,321,0.0,0.0,1502,0.0,0.0,1507,0.0,0.0
self_evolving+replay+kd,0.99,48,124,1,0.0,664,0.0,0.0,3237,0.0,0.0,3361,0.0,0.0
self_evolving+replay+kd,0.99,38,4,5,0.8,33,0.06060606060606061,0.10526315789473684,189,0.010582010582010581,0.01932367149758454,193,0.025906735751295335,0.046511627906976744
self_evolving+replay+kd,0.99,69,1,0,,389,0.0,0.0,1865,0.0,0.0,1866,0.0,0.0
self_evolving+replay+kd,0.99,104,9,5,0.0,324,0.0,0.0,1735,0.0011527377521613833,0.0016863406408094434,1744,0.0011467889908256881,0.0016750418760469012
self_evolving+replay+kd,0.99,47,13,0,,115,0.0,0.0,605,0.0,0.0,618,0.0,0.0
self_evolving+replay+kd,0.99,66,89,0,,386,0.010362694300518135,0.015384615384615385,1866,0.005894962486602358,0.00865460267505901,1955,0.005626598465473146,0.008361839604713038
self_evolving+replay+kd,0.99,10,19,0,,211,0.10900473933649289,0.15282392026578073,985,0.0883248730964467,0.12747252747252746,1004,0.08665338645418327,0.125
self_evolving+replay+kd,0.99,109,0,1,0.0,87,0.0,0.0,393,0.0,0.0,393,0.0,0.0
self_evolving+replay+kd,0.99,26,20,0,,138,0.0,0.0,787,0.012706480304955527,0.01367053998632946,807,0.012391573729863693,0.013468013468013467
self_evolving+replay+kd,0.997,56,29,0,,2414,0.0,0.0,12108,0.0,0.0,12137,0.0,0.0
self_evolving+replay+kd,0.997,163,0,0,,343,0.0,0.0,1741,0.0017231476163124641,0.0032626427406199023,1741,0.0017231476163124641,0.0032626427406199023
self_evolving+replay+kd,0.997,174,0,0,,321,0.0,0.0,1507,0.0,0.0,1507,0.0,0.0
self_evolving+replay+kd,0.997,48,9,0,,664,0.007530120481927711,0.014771048744460856,3352,0.007159904534606206,0.014014598540145985,3361,0.007140731925022315,0.013973799126637555
self_evolving+replay+kd,0.997,38,1,1,1.0,33,0.030303030303030304,0.043478260869565216,192,0.026041666666666668,0.0390625,193,0.031088082901554404,0.04633204633204633
self_evolving+replay+kd,0.997,69,0,0,,389,0.0,0.0,1866,0.0,0.0,1866,0.0,0.0
self_evolving+replay+kd,0.997,104,2,0,,324,0.0,0.0,1742,0.004018369690011481,0.0061403508771929825,1744,0.0040137614678899085,0.00612691466083151
self_evolving+replay+kd,0.997,47,5,0,,115,0.0,0.0,613,0.004893964110929853,0.008207934336525308,618,0.0048543689320388345,0.008152173913043478
self_evolving+replay+kd,0.997,66,40,0,,386,0.015544041450777202,0.016666666666666666,1915,0.013577023498694517,0.014293567894447499,1955,0.01329923273657289,0.014134275618374558
self_evolving+replay+kd,0.997,10,7,0,,211,0.09004739336492891,0.14232209737827714,997,0.048144433299899696,0.0761904761904762,1004,0.04780876494023904,0.07576953433307025
self_evolving+replay+kd,0.997,109,0,0,,87,0.0,0.0,393,0.0,0.0,393,0.0,0.0
self_evolving+replay+kd,0.997,26,7,0,,138,0.007246376811594203,0.00784313725490196,800,0.0125,0.013550135501355014,807,0.012391573729863693,0.013468013468013467
