method,period,class_id,groups,support,precision,recall,f1
bn_adabn,M-2022-7,86,,16760,0.8811477977570328,0.8391408114558473,0.8596314293572935
bn_adabn,M-2022-7,87,,9083,0.9134029141262788,0.9731366288671144,0.9423240938166312
bn_adabn,M-2022-7,88,,239,0.24584717607973422,0.6192468619246861,0.351961950059453
bn_adabn,M-2022-7,89,,552,0.9513184584178499,0.8496376811594203,0.8976076555023923
bn_adabn,M-2022-7,90,,3605,0.954507628294036,0.954507628294036,0.954507628294036
bn_adabn,M-2022-7,91,,2609,0.8692924363889857,0.9559218091222691,0.9105512960934647
bn_adabn,M-2022-7,92,,804,0.7878440366972477,0.8544776119402985,0.8198090692124105
bn_adabn,M-2022-7,93,,24700,0.8768737544406897,0.8194331983805668,0.8471809468000502
bn_adabn,M-2022-7,94,stable,123,0.021301775147928994,0.43902439024390244,0.040632054176072234
bn_adabn,M-2022-7,95,,53160,0.9951545656011719,0.9967644845748683,0.9959588744995583
bn_adabn,M-2022-7,96,absorber;degraded_noncollapsed,37892,0.9547755150649041,0.8463264013512087,0.8972859541130386
bn_adabn,M-2022-7,97,,30023,0.9000273991369272,0.8752956067015288,0.8874892352375002
bn_adabn,M-2022-7,98,stable,48679,0.9957044496968451,0.9952135417736601,0.9954589352127725
bn_adabn,M-2022-7,99,stable,18048,0.991991991991992,0.9334552304964538,0.9618338043447232
bn_adabn,M-2022-7,100,,10947,0.960829289810322,0.9948844432264548,0.9775603626245399
bn_adabn,M-2022-7,101,degraded_noncollapsed,44889,0.977773580153633,0.6918844260286484,0.8103531499093317
bn_adabn,M-2022-7,102,,41479,0.8901635815755489,0.9970587526218087,0.9405838137800066
bn_adabn,M-2022-7,103,degraded_noncollapsed,1231,0.8556624722427831,0.9390739236393176,0.895429899302866
bn_adabn,M-2022-7,104,final_collapsed;gradual_collapsed,1719,0.4331150608044902,0.26934264107038974,0.3321377331420373
bn_adabn,M-2022-7,105,absorber;degraded_noncollapsed,1105,0.5258019525801952,0.6823529411764706,0.5939346199291059
bn_adabn,M-2022-7,106,,2288,0.9834278238116005,0.9855769230769231,0.9845012006112203
bn_adabn,M-2022-7,107,stable,2160,0.8038548752834467,0.9847222222222223,0.885143570536829
bn_adabn,M-2022-7,108,,7204,0.9650120893187313,0.9418378678511938,0.9532841587636108
bn_adabn,M-2022-7,109,final_collapsed;abrupt_collapsed,1236,0.9363707776904949,0.9644012944983819,0.950179354324432
bn_adabn,M-2022-7,110,,6102,0.9157838983050848,0.8500491642084562,0.8816930137684854
bn_adabn,M-2022-7,111,degraded_noncollapsed,1330,0.640625,0.462406015037594,0.537117903930131
bn_adabn,M-2022-7,112,degraded_noncollapsed,1780,0.8223812621990891,0.7101123595505618,0.762134458848357
bn_adabn,M-2022-7,113,stable,2014,0.9964806435394671,0.9841112214498511,0.9902573070197352
bn_adabn,M-2022-7,114,,1939,0.7567673597489212,0.9948427024239299,0.8596256684491979
bn_adabn,M-2022-7,115,,13745,0.904459721487749,0.7465987631866133,0.8179825435415089
bn_adabn,M-2022-7,116,,3519,0.918233082706767,0.8329070758738278,0.8734912829682611
bn_adabn,M-2022-7,117,,45039,0.7238649350649351,0.7734629987344301,0.7478425142759005
bn_adabn,M-2022-7,118,degraded_noncollapsed,1354,0.549162730785745,0.9446085672082718,0.694542492533261
bn_adabn,M-2022-7,119,stable,1430,0.9127948534667619,0.893006993006993,0.9027925061859314
bn_adabn,M-2022-7,120,,1510,0.5718601640051791,0.8774834437086093,0.6924483929971257
bn_adabn,M-2022-7,121,final_collapsed;gradual_collapsed,7,0.0,0.0,0.0
bn_adabn,M-2022-7,122,,41710,0.9295507167199979,0.8566530807959722,0.8916143682391545
bn_adabn,M-2022-7,123,degraded_noncollapsed,1121,0.8263736263736263,0.6708296164139161,0.740521910388971
bn_adabn,M-2022-7,124,,20257,0.9468079607133626,0.9041812706718665,0.9250037876874906
bn_adabn,M-2022-7,125,,2871,0.5073488372093024,0.9498432601880877,0.6614115934998788
bn_adabn,M-2022-7,126,,1107,0.9433962264150944,0.8581752484191508,0.8987701040681173
bn_adabn,M-2022-7,127,,2163,0.8949435444280806,0.8428109107720758,0.8680952380952381
bn_adabn,M-2022-7,128,stable,2154,0.9297124600638977,0.9456824512534819,0.9376294591484465
bn_adabn,M-2022-7,129,degraded_noncollapsed,19427,0.8367955202312138,0.9538271477840119,0.8914868538163624
bn_adabn,M-2022-7,130,stable,4594,0.7996888370283937,0.8950805398345668,0.8447000821692687
bn_adabn,M-2022-7,131,stable,26165,0.9178720728052976,0.94825148098605,0.9328144973306264
bn_adabn,M-2022-7,132,stable,10712,0.9699612403100775,0.8410194174757282,0.9009
bn_adabn,M-2022-7,133,,36135,0.9141790063386024,0.961892901618929,0.937429203301149
bn_adabn,M-2022-7,134,,6337,0.9392106456978678,0.9801167744989743,0.9592277992277992
bn_adabn,M-2022-7,135,,1882,0.7747474747474747,0.8150903294367694,0.7944070429829104
bn_adabn,M-2022-7,136,,14759,0.8110079575596817,0.9115116200284572,0.8583277506619453
bn_adabn,M-2022-7,137,degraded_noncollapsed,1585,0.6688311688311688,0.1949526813880126,0.30190522716170004
bn_adabn,M-2022-7,138,degraded_noncollapsed,28132,0.877031475005143,0.606178017915541,0.716874054144947
bn_adabn,M-2022-7,139,degraded_noncollapsed,1011,0.5240274599542334,0.2265084075173096,0.31629834254143646
bn_adabn,M-2022-7,140,,13811,0.7081423129075999,0.7940771848526537,0.7486517851047854
bn_adabn,M-2022-7,141,,1364,0.6960526315789474,0.7756598240469208,0.7337031900138696
bn_adabn,M-2022-7,142,,23002,0.8444333499750375,0.735327362838014,0.7861126603457892
bn_adabn,M-2022-7,143,degraded_noncollapsed,2408,0.6627348186981215,0.6299833887043189,0.6459442197147115
bn_adabn,M-2022-7,144,stable,3002,0.9498293515358361,0.9270486342438374,0.9383007417397168
bn_adabn,M-2022-7,145,stable,1697,0.9982279976373302,0.995875073659399,0.9970501474926253
bn_adabn,M-2022-7,146,,4786,0.98544474393531,0.763894692854158,0.8606403013182674
bn_adabn,M-2022-7,147,degraded_noncollapsed,55,0.15454545454545454,0.3090909090909091,0.20606060606060606
bn_adabn,M-2022-7,148,,4632,0.9584905660377359,0.8773747841105354,0.9161406672678089
bn_adabn,M-2022-7,149,,32883,0.777467185221196,0.7781528449350729,0.7778098639714264
bn_adabn,M-2022-7,150,degraded_noncollapsed,1436,0.8728813559322034,0.21518105849582173,0.3452513966480447
bn_adabn,M-2022-7,151,,1469,0.7718416090509114,0.8359428182437032,0.8026143790849674
bn_adabn,M-2022-7,152,degraded_noncollapsed,336,0.9005524861878453,0.9702380952380952,0.9340974212034384
bn_adabn,M-2022-7,153,,39925,0.7576072281649184,0.9135879774577332,0.8283183831043488
bn_adabn,M-2022-7,154,,1219,0.6738754325259516,0.6390484003281378,0.656
bn_adabn,M-2022-7,155,,5019,0.735311456081745,0.745566845985256,0.740403640680649
bn_adabn,M-2022-7,156,absorber,19602,0.7545941807044411,0.9049586776859504,0.822964509394572
bn_adabn,M-2022-7,157,,937,0.35732916014606153,0.7310565635005336,0.4800280308339173
bn_adabn,M-2022-7,158,,5930,0.9397275611121478,0.8492411467116358,0.8921959429533174
bn_adabn,M-2022-7,159,,1512,0.6815165876777252,0.4755291005291005,0.5601869887027658
bn_adabn,M-2022-7,160,,1230,0.4238070805541303,0.6715447154471544,0.5196602705253224
bn_adabn,M-2022-7,161,,1512,0.9703180212014134,0.908068783068783,0.9381619405534677
bn_adabn,M-2022-7,162,,241,0.7028571428571428,0.5103734439834025,0.5913461538461539
bn_adabn,M-2022-7,163,final_collapsed;gradual_collapsed,1276,0.19080459770114944,0.06504702194357367,0.09701928696668614
bn_adabn,M-2022-7,164,,1702,0.22929936305732485,0.23266745005875442,0.23097112860892388
bn_adabn,M-2022-7,165,,5683,0.7744831906452286,0.6526482491641739,0.7083651642475172
bn_adabn,M-2022-7,166,degraded_noncollapsed,1530,0.4667437825332562,0.5274509803921569,0.4952439398588524
bn_adabn,M-2022-7,167,degraded_noncollapsed,23,0.29411764705882354,0.43478260869565216,0.3508771929824561
bn_adabn,M-2022-7,168,,2156,0.7065404475043029,0.761595547309833,0.7330357142857142
bn_adabn,M-2022-7,169,,2090,0.8990384615384616,0.9842105263157894,0.9396984924623115
bn_adabn,M-2022-7,170,,1882,0.7756041426927502,0.7162592986184909,0.7447513812154696
bn_adabn,M-2022-7,171,,6243,0.6116984759027874,0.7135992311388756,0.6587313322490019
bn_adabn,M-2022-7,172,,5217,0.7799302595893065,0.7717078780908568,0.7757972829752384
bn_adabn,M-2022-7,173,degraded_noncollapsed,1718,0.997000599880024,0.9674039580908033,0.9819793205317577
bn_adabn,M-2022-7,174,final_collapsed;abrupt_collapsed,1067,0.0,0.0,0.0
bn_adabn,M-2022-7,175,,32188,0.7758141450190453,0.7023735553622468,0.7372694809959399
bn_adabn,M-2022-7,176,degraded_noncollapsed,1623,0.6319684262456833,0.789279112754159,0.701917808219178
bn_adabn,M-2022-7,177,,1188,0.9670050761421319,0.9621212121212122,0.9645569620253165
bn_static,M-2022-10,0,,1642,0.867741935483871,0.8191230207064556,0.8427318295739349
bn_static,M-2022-10,1,,4956,0.897203947368421,0.880548829701372,0.8887983706720978
bn_static,M-2022-10,2,absorber,5086,0.3019040492225825,0.7139205662603224,0.4243557529363642
bn_static,M-2022-10,3,,1139,0.9886578449905482,0.9183494293239683,0.9522075557578517
bn_static,M-2022-10,4,,972,0.907843137254902,0.9526748971193416,0.929718875502008
bn_static,M-2022-10,5,absorber,2902,0.4594502884289108,0.4665747760165403,0.46298512566250644
bn_static,M-2022-10,6,degraded_noncollapsed,2429,0.15937635339974016,0.15150267599835324,0.1553398058252427
bn_static,M-2022-10,7,,39,0.0,0.0,0.0
bn_static,M-2022-10,8,stable,1940,0.7921291624621595,0.8092783505154639,0.8006119326874044
bn_static,M-2022-10,9,degraded_noncollapsed,1291,0.19344933469805528,0.1463981409759876,0.16666666666666666
bn_static,M-2022-10,10,final_collapsed;gradual_collapsed,1434,0.8254437869822485,0.3891213389121339,0.5289099526066351
