strategy,budget,class_id,support,recall,f1
margin,1000,10,1346,0.8647845468053492,0.8013769363166954
margin,1000,109,1236,0.9490291262135923,0.9354066985645934
margin,1000,26,952,0.6407563025210085,0.7011494252873564
absorber_random,200,56,8114,0.5776435789992606,0.7032258064516129
absorber_random,200,163,1276,0.21786833855799373,0.1863270777479893
absorber_random,200,174,1067,0.0,0.0
absorber_random,200,48,4498,0.09626500666963095,0.17470244099253582
absorber_random,200,38,102,0.43137254901960786,0.5605095541401274
absorber_random,200,69,605,0.9322314049586777,0.8349370836417469
absorber_random,200,104,1719,0.2862129144851658,0.3400138217000691
absorber_random,200,47,384,0.9453125,0.9552631578947368
absorber_random,200,66,2587,0.695400077309625,0.7772737092244545
absorber_random,200,10,1346,0.8826151560178306,0.8360309641097818
absorber_random,200,109,1236,0.9571197411003236,0.9337016574585635
absorber_random,200,26,952,0.6911764705882353,0.6629722921914357
absorber_random,500,56,8114,0.5870101059896475,0.7153799939921899
absorber_random,500,163,1276,0.2249216300940439,0.20239774330042312
absorber_random,500,174,1067,0.08903467666354264,0.10894495412844037
absorber_random,500,48,4498,0.09626500666963095,0.17477295660948536
absorber_random,500,38,102,0.43137254901960786,0.5605095541401274
absorber_random,500,69,605,0.9305785123966942,0.873545384018619
absorber_random,500,104,1719,0.2821407795229785,0.3603268945022288
absorber_random,500,47,384,0.9453125,0.9552631578947368
absorber_random,500,66,2587,0.6876691148047932,0.777534965034965
absorber_random,500,10,1346,0.8870728083209509,0.8358417920896045
absorber_random,500,109,1236,0.9498381877022654,0.9354581673306773
absorber_random,500,26,952,0.6218487394957983,0.6592427616926503
absorber_random,1000,56,8114,0.7532659600690165,0.7992154298790455
absorber_random,1000,163,1276,0.23667711598746083,0.23000761614623
absorber_random,1000,174,1067,0.09465791940018745,0.1335978835978836
absorber_random,1000,48,4498,0.09626500666963095,0.1748082357690755
absorber_random,1000,38,102,0.43137254901960786,0.5605095541401274
absorber_random,1000,69,605,0.9322314049586777,0.8623853211009175
absorber_random,1000,104,1719,0.26527050610820246,0.3381535038932147
absorber_random,1000,47,384,0.9453125,0.9577836411609498
absorber_random,1000,66,2587,0.6791650560494782,0.7782945736434108
absorber_random,1000,10,1346,0.8900445765230312,0.8336812804453723
absorber_random,1000,109,1236,0.9449838187702265,0.9377759935768768
absorber_random,1000,26,952,0.6334033613445378,0.6726157278304518
absorber_margin,200,56,8114,0.5962533892038452,0.6906002426664763
absorber_margin,200,163,1276,0.10031347962382445,0.07252124645892351
absorber_margin,200,174,1067,0.0018744142455482662,0.0025591810620601407
absorber_margin,200,48,4498,0.23855046687416628,0.37788343018136994
absorber_margin,200,38,102,0.7450980392156863,0.7069767441860465
absorber_margin,200,69,605,0.9256198347107438,0.8832807570977917
absorber_margin,200,104,1719,0.30599185573007565,0.3615120274914089
absorber_margin,200,47,384,0.9453125,0.9615894039735099
absorber_margin,200,66,2587,0.6838036335523773,0.7827433628318584
absorber_margin,200,10,1346,0.8855869242199108,0.7801047120418848
absorber_margin,200,109,1236,0.9506472491909385,0.9336511720301947
absorber_margin,200,26,952,0.5861344537815126,0.6384439359267735
absorber_margin,500,56,8114,0.6448114370224304,0.7201156148922992
absorber_margin,500,163,1276,0.12617554858934169,0.11679361624954661
absorber_margin,500,174,1067,0.11996251171508904,0.13333333333333333
absorber_margin,500,48,4498,0.4544241885282348,0.6150142921618775
absorber_margin,500,38,102,0.7450980392156863,0.7307692307692307
absorber_margin,500,69,605,0.8925619834710744,0.8378588052754073
absorber_margin,500,104,1719,0.225130890052356,0.3014018691588785
absorber_margin,500,47,384,0.9453125,0.9654255319148937
absorber_margin,500,66,2587,0.6841901816776189,0.7826663718770728
absorber_margin,500,10,1346,0.8766716196136701,0.8062862999658353
absorber_margin,500,109,1236,0.9490291262135923,0.9339171974522293
absorber_margin,500,26,952,0.6554621848739496,0.6589229144667371
absorber_margin,1000,56,8114,0.6623120532413113,0.7453019901532487
absorber_margin,1000,163,1276,0.09561128526645768,0.10196406184705391
absorber_margin,1000,174,1067,0.12933458294283037,0.16399286987522282
absorber_margin,1000,48,4498,0.4744330813694976,0.6342695794323079
absorber_margin,1000,38,102,0.7450980392156863,0.7755102040816326
absorber_margin,1000,69,605,0.9190082644628099,0.8152492668621701
absorber_margin,1000,104,1719,0.193717277486911,0.27634854771784234
absorber_margin,1000,47,384,0.9453125,0.9603174603174603
absorber_margin,1000,66,2587,0.718206416698879,0.7904701127419698
absorber_margin,1000,10,1346,0.8759286775631501,0.8078108941418294
absorber_margin,1000,109,1236,0.9563106796116505,0.9299763965381589
absorber_margin,1000,26,952,0.601890756302521,0.6334991708126037
absorber_margin_balanced,200,56,8114,0.6123983238846439,0.7081373806470002
absorber_margin_balanced,200,163,1276,0.1152037617554859,0.08270042194092828
absorber_margin_balanced,200,174,1067,0.008434864104967198,0.008763388510223954
absorber_margin_balanced,200,48,4498,0.2743441529568697,0.4219524705077791
absorber_margin_balanced,200,38,102,0.7254901960784313,0.6788990825688074
absorber_margin_balanced,200,69,605,0.8545454545454545,0.8609492089925063
absorber_margin_balanced,200,104,1719,0.27225130890052357,0.3483438779307778
absorber_margin_balanced,200,47,384,0.9635416666666666,0.8948004836759371
absorber_margin_balanced,200,66,2587,0.6799381522999614,0.7824733096085409
absorber_margin_balanced,200,10,1346,0.8826151560178306,0.7965135769359705
absorber_margin_balanced,200,109,1236,0.9619741100323624,0.9318181818181818
absorber_margin_balanced,200,26,952,0.6123949579831933,0.6357688113413305
absorber_margin_balanced,500,56,8114,0.6322405718511215,0.715381397294659
absorber_margin_balanced,500,163,1276,0.14655172413793102,0.1267366994239241
absorber_margin_balanced,500,174,1067,0.1218369259606373,0.13111447302067575
absorber_margin_balanced,500,48,4498,0.49310804802134284,0.6371732260844585
absorber_margin_balanced,500,38,102,0.7352941176470589,0.7352941176470589
absorber_margin_balanced,500,69,605,0.8793388429752066,0.8532477947072975
absorber_margin_balanced,500,104,1719,0.47469458987783597,0.5425531914893617
absorber_margin_balanced,500,47,384,0.9635416666666666,0.8980582524271845
absorber_margin_balanced,500,66,2587,0.7104754541940471,0.7856379568283821
absorber_margin_balanced,500,10,1346,0.8833580980683506,0.82
absorber_margin_balanced,500,109,1236,0.941747572815534,0.9379532634971797
absorber_margin_balanced,500,26,952,0.5388655462184874,0.5934065934065934
absorber_margin_balanced,1000,56,8114,0.6492482129652453,0.7502136143548847
absorber_margin_balanced,1000,163,1276,0.34796238244514105,0.29210526315789476
absorber_margin_balanced,1000,174,1067,0.1387066541705717,0.1540864133263925
absorber_margin_balanced,1000,48,4498,0.5835927078701645,0.7183908045977011
absorber_margin_balanced,1000,38,102,0.7352941176470589,0.7352941176470589
absorber_margin_balanced,1000,69,605,0.8909090909090909,0.8596491228070176
absorber_margin_balanced,1000,104,1719,0.5026178010471204,0.5915782266347142
absorber_margin_balanced,1000,47,384,0.9661458333333334,0.9093137254901961
absorber_margin_balanced,1000,66,2587,0.7151140316969463,0.7894175378707062
absorber_margin_balanced,1000,10,1346,0.8692421991084696,0.8399138549892319
absorber_margin_balanced,1000,109,1236,0.9441747572815534,0.9362214199759326
absorber_margin_balanced,1000,26,952,0.5493697478991597,0.6134897360703813
